subject	session	relative_key	geometry_flags	n_phi_keys	phi_keys	preserved_ok	missing_preserved_keys	changed_preserved_keys	readable	orig_shape	def_shape	orig_zooms	def_zooms	orig_orientation	def_orientation	orig_datatype	def_datatype	changed_voxel_volume_mm3
sub-016	ses-02	sub-016/ses-02/anat/sub-016_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1734014.0
sub-017	ses-01	sub-017/ses-01/anat/sub-017_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2540648.568674326
sub-017	ses-01	sub-017/ses-01/anat/sub-017_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2537465.976523161
sub-017	ses-01	sub-017/ses-01/anat/sub-017_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1273950.0
sub-017	ses-02	sub-017/ses-02/anat/sub-017_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2497520.758625865
sub-017	ses-02	sub-017/ses-02/anat/sub-017_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2495369.846523702
sub-017	ses-02	sub-017/ses-02/anat/sub-017_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1314543.0
sub-018	ses-01	sub-018/ses-01/anat/sub-018_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2421893.2350337505
sub-018	ses-01	sub-018/ses-01/anat/sub-018_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2402735.2181237936
sub-019	ses-01	sub-019/ses-01/anat/sub-019_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2588084.8589274287
sub-019	ses-01	sub-019/ses-01/anat/sub-019_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2589012.09097147
sub-019	ses-01	sub-019/ses-01/anat/sub-019_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1483988.0
sub-019	ses-02	sub-019/ses-02/anat/sub-019_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2343446.127307713
sub-019	ses-02	sub-019/ses-02/anat/sub-019_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2364750.448319614
sub-019	ses-02	sub-019/ses-02/anat/sub-019_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1526487.0
sub-020	ses-01	sub-020/ses-01/anat/sub-020_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2898867.849688828
sub-020	ses-01	sub-020/ses-01/anat/sub-020_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2907869.8341163993
sub-020	ses-01	sub-020/ses-01/anat/sub-020_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2329655.0
sub-021	ses-01	sub-021/ses-01/anat/sub-021_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2587202.6828855276
sub-021	ses-01	sub-021/ses-01/anat/sub-021_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2549919.3531146646
sub-021	ses-01	sub-021/ses-01/anat/sub-021_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1775352.0
sub-021	ses-02	sub-021/ses-02/anat/sub-021_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3408657.057902515
sub-021	ses-02	sub-021/ses-02/anat/sub-021_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3398225.569407046
sub-021	ses-02	sub-021/ses-02/anat/sub-021_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2522818.0
sub-022	ses-01	sub-022/ses-01/anat/sub-022_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3039543.952370584
sub-022	ses-01	sub-022/ses-01/anat/sub-022_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3047946.8967697024
sub-022	ses-02	sub-022/ses-02/anat/sub-022_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2990652.046048343
sub-022	ses-02	sub-022/ses-02/anat/sub-022_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3003717.774668932
sub-022	ses-02	sub-022/ses-02/anat/sub-022_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2918285.0
sub-023	ses-01	sub-023/ses-01/anat/sub-023_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2494974.070504904
sub-023	ses-01	sub-023/ses-01/anat/sub-023_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2506899.0630713105
sub-023	ses-01	sub-023/ses-01/anat/sub-023_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2571632.0
sub-023	ses-02	sub-023/ses-02/anat/sub-023_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2395740.2737915516
sub-023	ses-02	sub-023/ses-02/anat/sub-023_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2353039.9837633967
sub-023	ses-02	sub-023/ses-02/anat/sub-023_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2401442.0
sub-024	ses-01	sub-024/ses-01/anat/sub-024_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2470745.717354119
sub-024	ses-02	sub-024/ses-02/anat/sub-024_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2649209.981830716
sub-024	ses-02	sub-024/ses-02/anat/sub-024_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2634034.30110991
sub-024	ses-02	sub-024/ses-02/anat/sub-024_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	3097331.0
sub-025	ses-01	sub-025/ses-01/anat/sub-025_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3447579.299751222
sub-025	ses-01	sub-025/ses-01/anat/sub-025_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3434686.627138853
sub-025	ses-01	sub-025/ses-01/anat/sub-025_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2306459.0
sub-025	ses-02	sub-025/ses-02/anat/sub-025_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2612373.116081059
sub-025	ses-02	sub-025/ses-02/anat/sub-025_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2612023.4200644493
sub-025	ses-02	sub-025/ses-02/anat/sub-025_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2420525.0
sub-026	ses-01	sub-026/ses-01/anat/sub-026_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2627571.324802935
sub-026	ses-01	sub-026/ses-01/anat/sub-026_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2611482.2360387444
sub-026	ses-01	sub-026/ses-01/anat/sub-026_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1966181.0
sub-026	ses-02	sub-026/ses-02/anat/sub-026_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1997438.5588732362
sub-026	ses-02	sub-026/ses-02/anat/sub-026_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2000059.4869977236
sub-026	ses-02	sub-026/ses-02/anat/sub-026_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2222244.0
sub-027	ses-01	sub-027/ses-01/anat/sub-027_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2903299.2098993063
sub-027	ses-01	sub-027/ses-01/anat/sub-027_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2913492.106383443
sub-027	ses-01	sub-027/ses-01/anat/sub-027_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1517978.0
sub-027	ses-02	sub-027/ses-02/anat/sub-027_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2651047.0379179716
sub-027	ses-02	sub-027/ses-02/anat/sub-027_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2681801.3433787227
sub-027	ses-02	sub-027/ses-02/anat/sub-027_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1777205.0
sub-028	ses-01	sub-028/ses-01/anat/sub-028_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3049810.064858198
sub-028	ses-01	sub-028/ses-01/anat/sub-028_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3052345.4889786243
sub-028	ses-01	sub-028/ses-01/anat/sub-028_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1979815.0
sub-028	ses-02	sub-028/ses-02/anat/sub-028_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2268695.147757232
sub-028	ses-02	sub-028/ses-02/anat/sub-028_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2279354.476263523
sub-028	ses-02	sub-028/ses-02/anat/sub-028_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1657470.0
sub-029	ses-01	sub-029/ses-01/anat/sub-029_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2338082.9270529747
sub-029	ses-01	sub-029/ses-01/anat/sub-029_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2331509.358740747
sub-029	ses-01	sub-029/ses-01/anat/sub-029_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1716994.0
sub-029	ses-02	sub-029/ses-02/anat/sub-029_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2977810.0614383817
sub-029	ses-02	sub-029/ses-02/anat/sub-029_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2978175.117455721
sub-029	ses-02	sub-029/ses-02/anat/sub-029_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2154580.0
sub-030	ses-01	sub-030/ses-01/anat/sub-030_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2858782.855784893
sub-030	ses-01	sub-030/ses-01/anat/sub-030_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2878743.1767329574
