file	ProtocolName	SeriesNumber	Channels	has_EXT_or_trigger	interpretation
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-081/ses-01/func/sub-081_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-083/ses-01/func/sub-083_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-084/ses-01/func/sub-084_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
