scan_id	subject	session	run	nifti	voxel_size_x	voxel_size_y	voxel_size_z	voxel_size_str	matrix_i	matrix_j	matrix_k	matrix_str	fov_x_mm	fov_y_mm	fov_z_mm	slice_thickness_mm	TR_s	TE_s	PhaseEncodingDirection	TotalReadoutTime	n_volumes	unique_bvals	n_b0	n_diffusion_directions	max_bvalue	orientation	protocol_id	protocol_label
sub-066_ses-01_run-02_dwi	sub-066	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-066/ses-01/dwi/sub-066_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-066_ses-01_run-05_dwi	sub-066	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-066/ses-01/dwi/sub-066_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-068_ses-01_run-01_dwi	sub-068	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-067_ses-01_run-01_dwi	sub-067	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-067/ses-01/dwi/sub-067_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-069_ses-01_run-02_dwi	sub-069	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-069_ses-01_run-01_dwi	sub-069	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-071_ses-01_run-01_dwi	sub-071	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-071_ses-01_run-02_dwi	sub-071	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-068_ses-01_run-05_dwi	sub-068	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-068_ses-01_run-02_dwi	sub-068	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-071_ses-01_run-05_dwi	sub-071	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-072_ses-01_run-01_dwi	sub-072	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-072_ses-01_run-05_dwi	sub-072	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-072_ses-01_run-02_dwi	sub-072	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-073_ses-01_run-01_dwi	sub-073	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-074_ses-01_run-01_dwi	sub-074	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-073_ses-01_run-02_dwi	sub-073	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-073_ses-01_run-05_dwi	sub-073	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-075_ses-01_run-02_dwi	sub-075	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-074_ses-01_run-02_dwi	sub-074	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-075_ses-01_run-01_dwi	sub-075	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-076_ses-01_run-01_dwi	sub-076	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-075_ses-01_run-05_dwi	sub-075	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-076_ses-01_run-02_dwi	sub-076	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-077_ses-01_run-02_dwi	sub-077	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-069_ses-01_run-05_dwi	sub-069	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-074_ses-01_run-05_dwi	sub-074	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-076_ses-01_run-05_dwi	sub-076	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-078_ses-01_run-01_dwi	sub-078	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-078_ses-01_run-02_dwi	sub-078	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-077_ses-01_run-01_dwi	sub-077	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-079_ses-01_run-02_dwi	sub-079	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-079_ses-01_run-05_dwi	sub-079	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-078_ses-01_run-05_dwi	sub-078	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-080_ses-01_run-01_dwi	sub-080	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-079_ses-01_run-01_dwi	sub-079	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-077_ses-01_run-05_dwi	sub-077	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-080_ses-01_run-02_dwi	sub-080	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-082_ses-01_run-02_dwi	sub-082	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-080_ses-01_run-05_dwi	sub-080	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-082_ses-01_run-01_dwi	sub-082	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-081_ses-01_run-01_dwi	sub-081	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-083_ses-01_run-01_dwi	sub-083	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-083_ses-01_run-05_dwi	sub-083	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-084_ses-01_run-01_dwi	sub-084	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-081_ses-01_run-05_dwi	sub-081	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-081_ses-01_run-02_dwi	sub-081	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-083_ses-01_run-02_dwi	sub-083	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-084_ses-01_run-02_dwi	sub-084	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-082_ses-01_run-03_dwi	sub-082	ses-01	run-03	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-03_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-084_ses-01_run-05_dwi	sub-084	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
