relative_path	subject	session	line_number	matched_keyword	line_text	surrounding_lines	is_movie_related
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	332	trigger	%% Process key Input % Check for trigger	Screen('DrawingFinished', windowPtr); | %% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	333	KbQueue	[ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	%% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked | if pressed && firstPress(KbName('t'))	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	335	triggerTimes	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))];	if pressed && firstPress(KbName('t')) | scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	336	trigger	trigger = true;	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true; | else	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	338	trigger	trigger = false;	else | trigger = false; | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	340	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	end | [keyPress, keyTime, keyID] = KbCheck(-1); | if any(keyID-oldKeyID)	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	349	triggerTimes	state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2);	laststate = state; | state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2); | if isempty(state) || keyPressID(KbName('Escape'))	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	356	triggerTimes	if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1)	end | if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1) | runs_random = runs_random(2:end);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	358	save	save Results/runs_random	runs_random = runs_random(2:end); | save Results/runs_random | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	368	Flip	Screen('Flip', windowPtr);	 | Screen('Flip', windowPtr); | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	376	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	389	save	save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timeend = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	400	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	417	save	save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timecatch = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSquare.m	sub-040	ses-02	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSquare.m	sub-040	ses-02	40	load	Redlevel = load('RedLevel.mat');	 | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSquare.m	sub-040	ses-02	42	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSquare.m	sub-040	ses-02	67	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSquare.m	sub-040	ses-02	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSquare.m	sub-040	ses-02	45	load	Redlevel = load('RedLevel.mat');	% Read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSquare.m	sub-040	ses-02	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/presentStimParams.m	sub-040	ses-02	54	save	% save stim order	end | % save stim order | Stim_order_selected = stimRunIndices(:,:,stimOrder);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/presentStimParams.m	sub-040	ses-02	58	save	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected');	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/presentStimParams.m	sub-040	ses-02	59	save	save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected'); | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/RandomGenerator.m	sub-040	ses-02	26	save	% save the order	 | % save the order | runs_random_record = runs_random	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/RandomGenerator.m	sub-040	ses-02	28	save	save Results/runs_random runs_random	runs_random_record = runs_random | save Results/runs_random runs_random | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/RandomGenerator.m	sub-040	ses-02	31	save	save(file_name_to_record, 'runs_random_record')	file_name_to_record = sprintf(['Results/runs_random_record_', subject_initials]) | save(file_name_to_record, 'runs_random_record') | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	47	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	48	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	49	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	51	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	118	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	119	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %__________________________________________________________________________%	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	131	trigger	%% Wait for trigger	 | %% Wait for trigger | KbQueueWait;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	132	KbQueue	KbQueueWait;	%% Wait for trigger | KbQueueWait; | % non-stimulated eye	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	140	Flip	% Flip info to the real window	Screen('DrawingFinished', windowPtr); | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	141	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/4-resting state/main.m	sub-040	ses-02	147	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	while 1 | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(KbName('t')))	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/CheckerMoveSquare.m	sub-003	ses-02	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/CheckerMoveSquare.m	sub-003	ses-02	45	load	Redlevel = load('RedLevel.mat');	% Read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/CheckerMoveSquare.m	sub-003	ses-02	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	12	load	% load shuffeled order of runs	%__________________________________________________________________________% | % load shuffeled order of runs | % estimate which fMRI run it should correspond to	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	14	load	runs_random = load([resultdir '/runs_random.mat']);	% estimate which fMRI run it should correspond to | runs_random = load([resultdir '/runs_random.mat']); | runs_random = runs_random.runs_random;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	68	save	%% Save input parameters	Screen('Preference', 'SkipSyncTests', 1); | %% Save input parameters | scan.comment = comment;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	71	load	%load in params	%% File specifc Parameters | %load in params | presentStimParams	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	77	save	%% Chosse current paradigm and save it	conditionEnd = 2; | %% Chosse current paradigm and save it | switch paradigmNumber	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	122	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	123	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	124	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	126	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	150	save	%% Save old LUT, define new LUT and define some colors	pixPerDeg = 800/30; | %% Save old LUT, define new LUT and define some colors | %absmax, absmin and absmean luminance and derived colors are absolute,	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	201	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	202	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %% Create the textures now that we have the diameter, screenprops,	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	245	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	246	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %Screen('BlendFunction', windowPtr, 'GL_SRC_ALPHA', 'GL_ONE_MINUS_SRC_ALPHA');	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	255	trigger	trigger = true;	laststate = conditionNone; | trigger = true; | currentConditionStartTime = 0;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	277	trigger	%% Wait for trigger	 | %% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	278	KbQueue	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	278	triggerTimes	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	282	Flip	%% Flip screen and estimate time of next screen;	while state~=conditionEnd | %% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	283	Flip	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	283	trigger	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	332	trigger	%% Process key Input % Check for trigger	Screen('DrawingFinished', windowPtr); | %% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	333	KbQueue	[ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	%% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked | if pressed && firstPress(KbName('t'))	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	335	triggerTimes	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))];	if pressed && firstPress(KbName('t')) | scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true;	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	336	trigger	trigger = true;	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true; | else	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	338	trigger	trigger = false;	else | trigger = false; | end	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	340	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	end | [keyPress, keyTime, keyID] = KbCheck(-1); | if any(keyID-oldKeyID)	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	349	triggerTimes	state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2);	laststate = state; | state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2); | if isempty(state) || keyPressID(KbName('Escape'))	FALSE
<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/main.m	sub-003	ses-02	356	triggerTimes	if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1)	end | if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1) | runs_random = runs_random(2:end);	FALSE
