path	subject	session	extension	category	size	potential BIDS destination
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GratingStimulus1.m	SUBC018	ses-01	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GratingStimulus2.m	SUBC018	ses-01	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GratingStimulus3.m	SUBC018	ses-01	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GratingStimulus4.m	SUBC018	ses-01	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GratingStimulus5.m	SUBC018	ses-01	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/GreenLevel.mat	SUBC018	ses-01	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/RandomGenerator.m	SUBC018	ses-01	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/RedLevel.mat	SUBC018	ses-01	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 1-53-59_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBC018	ses-01	.mat	task_timing	205	bids/sub-018/ses-01/func/August-28-2023__1-53-59_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 1-59-07_PM__scan_info_for_subject_c18__selected_run_is_1__fmri_number_is1.mat	SUBC018	ses-01	.mat	stimulus	73812	bids/stimuli/August-28-2023__1-59-07_PM__scan_info_for_subject_c18__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 1-59-34_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBC018	ses-01	.mat	task_timing	205	bids/sub-018/ses-01/func/August-28-2023__1-59-34_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-04-05_PM__scan_info_for_subject_c18__selected_run_is_4__fmri_number_is2.mat	SUBC018	ses-01	.mat	stimulus	73779	bids/stimuli/August-28-2023__2-04-05_PM__scan_info_for_subject_c18__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-05-20_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBC018	ses-01	.mat	task_timing	205	bids/sub-018/ses-01/func/August-28-2023__2-05-20_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-09-22_PM__scan_info_for_subject_c18__selected_run_is_2__fmri_number_is3.mat	SUBC018	ses-01	.mat	stimulus	73784	bids/stimuli/August-28-2023__2-09-22_PM__scan_info_for_subject_c18__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-09-36_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBC018	ses-01	.mat	task_timing	205	bids/sub-018/ses-01/func/August-28-2023__2-09-36_PM__Subject_is_c18__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-13-44_PM__scan_info_for_subject_c18__selected_run_is_5__fmri_number_is4.mat	SUBC018	ses-01	.mat	stimulus	73796	bids/stimuli/August-28-2023__2-13-44_PM__scan_info_for_subject_c18__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/fMRI_1.mat	SUBC018	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/fMRI_2.mat	SUBC018	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/fMRI_3.mat	SUBC018	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/fMRI_4.mat	SUBC018	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/runs_random.mat	SUBC018	ses-01	.mat	stimulus	137969	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/runs_random_record_c18.mat	SUBC018	ses-01	.mat	stimulus	195	bids/stimuli/runs_random_record_c18.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/main.m	SUBC018	ses-01	.m	stimulus	16513	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/presentStimParams.m	SUBC018	ses-01	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-14-26_PM_Subject_is_c18_selected_run_id_1.mat	SUBC018	ses-01	.mat	task_timing	821	bids/sub-018/ses-01/func/August-28-2023__2-14-26_PM_Subject_is_c18_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-19-34_PM_Subject_is_c18_selected_run_id_2.mat	SUBC018	ses-01	.mat	task_timing	822	bids/sub-018/ses-01/func/August-28-2023__2-19-34_PM_Subject_is_c18_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-24-28_PM_Subject_is_c18_selected_run_id_3.mat	SUBC018	ses-01	.mat	task_timing	821	bids/sub-018/ses-01/func/August-28-2023__2-24-28_PM_Subject_is_c18_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-28-56_PM_Subject_is_c18_selected_run_id_4.mat	SUBC018	ses-01	.mat	task_timing	820	bids/sub-018/ses-01/func/August-28-2023__2-28-56_PM_Subject_is_c18_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Show_movie.m	SUBC018	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/main.m	SUBC018	ses-01	.m	stimulus	3446	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/4-resting state/main.m	SUBC018	ses-01	.m	unknown	6305	reports/associated_data/unclassified/sub-018/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.ecg	SUBC020	ses-01	.ecg	physiology	76678	bids/sub-019/ses-01/func/SUBC20_CONTROL_SESSION01_2023SEPT07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.puls	SUBC020	ses-01	.puls	physiology	18560527	bids/sub-019/ses-01/func/SUBC20_CONTROL_SESSION01_2023SEPT07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.resp	SUBC020	ses-01	.resp	physiology	18611704	bids/sub-019/ses-01/func/SUBC20_CONTROL_SESSION01_2023SEPT07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/1-Check_FOV_and_EyeTracking/Results/September-07-2023_ 2-13-06_PM  The Right Eye is _ eye =1 .mat	SUBC020	ses-01	.mat	eye_tracking	3516	bids/sub-019/ses-01/eyetrack/September-07-2023__2-13-06_PM__The_Right_Eye_is___eye_=1__eyetrack.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/1-Check_FOV_and_EyeTracking/main.m	SUBC020	ses-01	.m	eye_tracking	18041	bids/sub-019/ses-01/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/1-Check_FOV_and_EyeTracking/main_eyetrakcing.m	SUBC020	ses-01	.m	eye_tracking	7881	bids/sub-019/ses-01/eyetrack/main_eyetrakcing_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/1-EyeTracking/main_eyetracking.m	SUBC020	ses-01	.m	eye_tracking	7879	bids/sub-019/ses-01/eyetrack/main_eyetracking_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/CheckerFlickerSine.m	SUBC020	ses-01	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/CheckerFlickerSquare.m	SUBC020	ses-01	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/CheckerMoveSine.m	SUBC020	ses-01	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/CheckerMoveSquare.m	SUBC020	ses-01	.m	stimulus	4301	bids/stimuli/CheckerMoveSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GratingStimulus1.m	SUBC020	ses-01	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GratingStimulus2.m	SUBC020	ses-01	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GratingStimulus3.m	SUBC020	ses-01	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GratingStimulus4.m	SUBC020	ses-01	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GratingStimulus5.m	SUBC020	ses-01	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/GreenLevel.mat	SUBC020	ses-01	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/RandomGenerator.m	SUBC020	ses-01	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/RedLevel.mat	SUBC020	ses-01	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-47-02_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBC020	ses-01	.mat	task_timing	205	bids/sub-019/ses-01/func/September-07-2023__2-47-02_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-54-18_PM__scan_info_for_subject_c20__selected_run_is_1__fmri_number_is1.mat	SUBC020	ses-01	.mat	stimulus	77354	bids/stimuli/September-07-2023__2-54-18_PM__scan_info_for_subject_c20__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-54-54_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBC020	ses-01	.mat	task_timing	205	bids/sub-019/ses-01/func/September-07-2023__2-54-54_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-59-19_PM__scan_info_for_subject_c20__selected_run_is_4__fmri_number_is2.mat	SUBC020	ses-01	.mat	stimulus	77327	bids/stimuli/September-07-2023__2-59-19_PM__scan_info_for_subject_c20__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-59-49_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBC020	ses-01	.mat	task_timing	205	bids/sub-019/ses-01/func/September-07-2023__2-59-49_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 3-04-50_PM__scan_info_for_subject_c20__selected_run_is_2__fmri_number_is3.mat	SUBC020	ses-01	.mat	stimulus	77335	bids/stimuli/September-07-2023__3-04-50_PM__scan_info_for_subject_c20__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 3-05-08_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBC020	ses-01	.mat	task_timing	205	bids/sub-019/ses-01/func/September-07-2023__3-05-08_PM__Subject_is_c20__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 3-09-40_PM__scan_info_for_subject_c20__selected_run_is_5__fmri_number_is4.mat	SUBC020	ses-01	.mat	stimulus	77338	bids/stimuli/September-07-2023__3-09-40_PM__scan_info_for_subject_c20__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/fMRI_1.mat	SUBC020	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/fMRI_2.mat	SUBC020	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/fMRI_3.mat	SUBC020	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/fMRI_4.mat	SUBC020	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/runs_random.mat	SUBC020	ses-01	.mat	stimulus	145056	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/runs_random_record_20.mat	SUBC020	ses-01	.mat	stimulus	195	bids/stimuli/runs_random_record_20.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/main.m	SUBC020	ses-01	.m	stimulus	16513	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/presentStimParams.m	SUBC020	ses-01	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/Results/September-07-2023_ 3-10-32_PM_Subject_is_c20_selected_run_id_1.mat	SUBC020	ses-01	.mat	task_timing	824	bids/sub-019/ses-01/func/September-07-2023__3-10-32_PM_Subject_is_c20_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/Results/September-07-2023_ 3-15-16_PM_Subject_is_c20_selected_run_id_2.mat	SUBC020	ses-01	.mat	task_timing	825	bids/sub-019/ses-01/func/September-07-2023__3-15-16_PM_Subject_is_c20_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/Results/September-07-2023_ 3-19-50_PM_Subject_is_c20_selected_run_id_3.mat	SUBC020	ses-01	.mat	task_timing	825	bids/sub-019/ses-01/func/September-07-2023__3-19-50_PM_Subject_is_c20_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/Results/September-07-2023_ 3-24-35_PM_Subject_is_c20_selected_run_id_4.mat	SUBC020	ses-01	.mat	task_timing	825	bids/sub-019/ses-01/func/September-07-2023__3-24-35_PM_Subject_is_c20_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/Show_movie.m	SUBC020	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/3-Movie_Data/main.m	SUBC020	ses-01	.m	stimulus	3446	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/4-resting state/main.m	SUBC020	ses-01	.m	unknown	6305	reports/associated_data/unclassified/sub-019/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/1-Check_FOV_and_EyeTracking/Results/March-05-2024_ 9-33-37_AM  The Right Eye is _ eye =1 .mat	SUBC020	ses-02	.mat	eye_tracking	3512	bids/sub-019/ses-02/eyetrack/March-05-2024__9-33-37_AM__The_Right_Eye_is___eye_=1__eyetrack.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/1-Check_FOV_and_EyeTracking/main.m	SUBC020	ses-02	.m	eye_tracking	18041	bids/sub-019/ses-02/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	SUBC020	ses-02	.m	eye_tracking	12568	bids/sub-019/ses-02/eyetrack/updated_main_eyetracking_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/2-Grating/CheckerFlickerSine.m	SUBC020	ses-02	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/2-Grating/CheckerFlickerSquare.m	SUBC020	ses-02	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/2-Grating/CheckerMoveSine.m	SUBC020	ses-02	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
