file	line	pattern	severity	recommendation
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC10-Session1-2023JUL05/SUBC10_Session01_2023JUL05_Matlab/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11-Session1-2023JUL11/SUBC11_Session01_2023JUL11_Matlab/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session01-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	46	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	95	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	95	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	99	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/main.m	99	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	8	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	8	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	59	HardcodedSubjectPrompt	LOW	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	86	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	86	Desktop	MEDIUM	Review before publication
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	90	WindowsUserPath	HIGH	Do not copy raw script; publish sanitized path placeholders only
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	90	Desktop	MEDIUM	Review before publication
