filepath	tag	value_present	example_value_redacted	risk_category
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.31.16.21.27.173387.133769309.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE3_AP_SBREF_0030/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0030.0001.2023.05.31.16.21.27.173387.133723248.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_0035/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0035.0001.2023.05.31.16.21.27.173387.133773655.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_0036/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0036.0001.2023.05.31.16.21.27.173387.133779268.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.31.16.21.27.173387.133819487.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_0043/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0043.0001.2023.05.31.16.21.27.173387.133825885.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_0044/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0044.0001.2023.05.31.16.21.27.173387.133834007.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_PHYSIOLOG_0045/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.05.31.16.21.27.173387.133871717.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_SBREF_0042/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0042.0001.2023.05.31.16.21.27.173387.133825656.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_SBREF_0034/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0034.0001.2023.05.31.16.21.27.173387.133773426.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/PHOENIXZIPREPORT_0099/REPORT_SUBC07_SESSION01_2023MAY.SR.DR_SHMUEL_COMPLETE_PROTOCOL.0099.0001.2023.05.31.16.21.27.173387.133399644.SR	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_0073/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0073.0001.2023.05.31.16.21.27.173387.134046874.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_ADC_0074/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0074.0001.2023.05.31.16.21.27.173387.134047643.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_COLFA_0077/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0077.0001.2023.05.31.16.21.27.173387.134051819.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_FA_0076/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0076.0001.2023.05.31.16.21.27.173387.134050779.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TENSOR_0078/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0078.0001.2023.05.31.16.21.27.173387.134052952.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TRACEW_0075/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0075.0001.2023.05.31.16.21.27.173387.134049740.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_PA_0079/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0079.0001.2023.05.31.16.21.27.173387.134055356.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/REST1_AP_0047/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0047.0001.2023.05.31.16.21.27.173387.133876063.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/REST1_AP_0048/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0048.0001.2023.05.31.16.21.27.173387.133882062.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/REST1_AP_PHYSIOLOG_0049/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.05.31.16.21.27.173387.133949451.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/REST1_AP_SBREF_0046/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0046.0001.2023.05.31.16.21.27.173387.133875834.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SAG_FLAIR_3D-0_8_0080/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0080.0001.2023.05.31.16.21.27.173387.134059166.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_0038/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0038.0001.2023.05.31.16.21.27.173387.133821556.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_0039/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0039.0001.2023.05.31.16.21.27.173387.133821766.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_0061/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0061.0001.2023.05.31.16.21.27.173387.133978246.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_0062/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0062.0001.2023.05.31.16.21.27.173387.133978456.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_RERUN_0065/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0065.0001.2023.05.31.16.21.27.173387.133980298.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_AP_RERUN_0066/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0066.0001.2023.05.31.16.21.27.173387.133980508.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_PA_0040/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0040.0001.2023.05.31.16.21.27.173387.133823606.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_PA_0041/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.05.31.16.21.27.173387.133823816.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_PA_0063/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0063.0001.2023.05.31.16.21.27.173387.133979272.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/TFL_B1MAP_1MMISO_0072/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0072.0001.2023.05.31.16.21.27.173387.134044087.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/SPINECHOFIELDMAP_PA_0064/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0064.0001.2023.05.31.16.21.27.173387.133979482.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/T1W_MPR_0051/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0051.0001.2023.05.31.16.21.27.173387.133953662.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/T1W_MPR_0052/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0052.0001.2023.05.31.16.21.27.173387.133956594.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/TFL_B1MAP_1MMISO_0071/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0071.0001.2023.05.31.16.21.27.173387.134043800.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/WMN_MPRAGE_SAGITTAL_0081/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0081.0001.2023.05.31.16.21.27.173387.134064288.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/1-Check_FOV_and_EyeTracking/main.asv	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/CheckerFlickerSine.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/November-24-2023_ 3-09-38_PM__Subject_is_SUBC07-Session2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Show_movie.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Results/November-24-2023_ 3-29-40_PM_Subject_is_SUBC07-Session2_selected_run_id_1.mat	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/4-resting state/main.asv	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL1_PA_0016/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0016.0001.2023.11.24.16.13.41.954524.73834918.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL1_PA_0017/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2023.11.24.16.13.41.954524.73838795.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL1_PA_PHYSIOLOG_0014/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0014.0001.2023.11.24.16.13.41.954524.73834662.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL1_PA_SBREF_0015/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0015.0001.2023.11.24.16.13.41.954524.73834688.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL2_AP_0051/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0051.0001.2023.11.24.16.13.41.954524.74184126.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL2_AP_0052/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0052.0001.2023.11.24.16.13.41.954524.74188003.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL2_AP_PHYSIOLOG_0049/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.11.24.16.13.41.954524.74183870.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL2_AP_SBREF_0050/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0050.0001.2023.11.24.16.13.41.954524.74183896.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL3_PA_0055/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0055.0001.2023.11.24.16.13.41.954524.74190272.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL3_PA_0056/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0056.0001.2023.11.24.16.13.41.954524.74194149.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/CONTROL3_PA_PHYSIOLOG_0053/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2023.11.24.16.13.41.954524.74190016.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI1_AP_0003/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0003.0001.2023.11.24.16.13.41.954524.73674117.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI1_AP_SBREF_0002/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0002.0001.2023.11.24.16.13.41.954524.73673888.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI1_AP_PHYSIOLOG_0005/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.11.24.16.13.41.954524.73723363.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI2_AP_0007/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0007.0001.2023.11.24.16.13.41.954524.73728391.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI2_AP_0008/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0008.0001.2023.11.24.16.13.41.954524.73729758.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI3_AP_SBREF_0010/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2023.11.24.16.13.41.954524.73780388.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI1_AP_0004/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0004.0001.2023.11.24.16.13.41.954524.73680309.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI4_AP_0019/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0019.0001.2023.11.24.16.13.41.954524.73840013.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI4_AP_PHYSIOLOG_0021/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2023.11.24.16.13.41.954524.73889253.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI4_AP_SBREF_0018/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0018.0001.2023.11.24.16.13.41.954524.73839784.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/GSLD_75TE_PA_3B0_0063/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0063.0001.2023.11.24.16.52.07.203377.74272974.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI4_AP_0020/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0020.0001.2023.11.24.16.13.41.954524.73849100.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/GSLD_76DIR_B2000_1MMISO_AP_0061/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0061.0001.2023.11.24.16.49.22.690967.74197190.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI2_AP_PHYSIOLOG_0009/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.11.24.16.13.41.954524.73777643.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/GSLD_76DIR_B2000_1MMISO_AP_0062/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0062.0001.2023.11.24.16.49.22.690967.74198166.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/LOCALIZER_0001/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0001.0001.2023.11.24.16.13.41.954524.73667754.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE1_AP_0023/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0023.0001.2023.11.24.16.13.41.954524.73892239.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/LOCALIZER_0046/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0046.0001.2023.11.24.16.13.41.954524.74168504.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/GSLD_75TE_PA_3B0_0064/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0064.0001.2023.11.24.16.52.07.203377.74273134.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE1_AP_PHYSIOLOG_0025/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.24.16.13.41.954524.73939095.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE1_AP_SBREF_0022/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0022.0001.2023.11.24.16.13.41.954524.73892010.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE1_AP_0024/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0024.0001.2023.11.24.16.13.41.954524.73899010.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE2_AP_0028/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0028.0001.2023.11.24.16.13.41.954524.73951697.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE2_AP_PHYSIOLOG_0029/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.11.24.16.13.41.954524.73988249.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE2_AP_0027/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0027.0001.2023.11.24.16.13.41.954524.73942417.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/MOVIE3_AP_0035/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0035.0001.2023.11.24.16.13.41.954524.73995671.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-NII/FMRI2_AP_SBREF_0006/SUB07-SESSION2-2023NOV24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0006.0001.2023.11.24.16.13.41.954524.73728162.IMA	PARSE_ERROR	False		parse_error
