filepath	extension	size	subject	session	sequence	candidate_type
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/2-Grating/Results/July-29-2024_10-38-50_AM__Subject_is_SUBC045__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/2-Grating/Results/July-29-2024_10-42-43_AM__scan_info_for_subject_SUBC045__selected_run_is_5__fmri_number_is4.mat	.mat	75242	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/2-Grating/Results/July-29-2024_10-29-21_AM__Subject_is_SUBC045__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/3-Movie_Data/Results/July-29-2024_10-43-47_AM_Subject_is_SUBC045_selected_run_id_1.mat	.mat	822	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/3-Movie_Data/Results/July-29-2024_10-56-51_AM_Subject_is_SUBC045_selected_run_id_4.mat	.mat	823	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/3-Movie_Data/Results/July-29-2024_10-48-41_AM_Subject_is_SUBC045_selected_run_id_2.mat	.mat	823	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024/3-Movie_Data/Results/July-29-2024_10-52-49_AM_Subject_is_SUBC045_selected_run_id_3.mat	.mat	823	sub-044	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/1-Check_FOV_and_EyeTracking/Results/August-15-2024_ 1-17-04_PM  The Right Eye is _ eye =1 .mat	.mat	3513	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/RedLevel.mat	.mat	1936	SUBC033	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/GreenLevel.mat	.mat	1936	SUBC033	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 2-03-05_PM__scan_info_for_subject_SUBC033_Session02__selected_run_is_2__fmri_number_is3.mat	.mat	87352	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 1-45-37_PM__Subject_is_SUBC033_Session02__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 2-07-12_PM__scan_info_for_subject_SUBC033_Session02__selected_run_is_5__fmri_number_is4.mat	.mat	87286	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 1-52-40_PM__scan_info_for_subject_SUBC033_Session02__selected_run_is_1__fmri_number_is1.mat	.mat	87308	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 1-57-36_PM__scan_info_for_subject_SUBC033_Session02__selected_run_is_4__fmri_number_is2.mat	.mat	87284	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 1-53-18_PM__Subject_is_SUBC033_Session02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 2-03-17_PM__Subject_is_SUBC033_Session02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/August-15-2024_ 1-59-05_PM__Subject_is_SUBC033_Session02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/runs_random_record_SUBC033_Session02.mat	.mat	195	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/2-Grating/Results/runs_random.mat	.mat	164859	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/3-Movie_Data/Results/August-15-2024_ 2-08-02_PM_Subject_is_SUBC033_Session02_selected_run_id_1.mat	.mat	849	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/3-Movie_Data/Results/August-15-2024_ 2-20-21_PM_Subject_is_SUBC033_Session02_selected_run_id_4.mat	.mat	849	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/3-Movie_Data/Results/August-15-2024_ 2-16-20_PM_Subject_is_SUBC033_Session02_selected_run_id_3.mat	.mat	849	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC33_Session02_2024AUG15/SUBC033_Session02_2024AUG15_MATLAB/3-Movie_Data/Results/August-15-2024_ 2-12-15_PM_Subject_is_SUBC033_Session02_selected_run_id_2.mat	.mat	848	SUBC033	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/Results/May-31-2023_ 2-45-08_PM_Subject_is_C07_selected_run_id_2.mat	.mat	587	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/Results/May-31-2023_ 2-52-54_PM_Subject_is_C07_selected_run_id_4.mat	.mat	585	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/Results/May-31-2023_ 2-40-58_PM_Subject_is_C07_selected_run_id_1.mat	.mat	586	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/Results/May-31-2023_ 3-00-24_PM_Subject_is_C07_selected_run_id_4.mat	.mat	587	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/3-Movie_Data/Results/May-31-2023_ 2-48-55_PM_Subject_is_SUBC07_selected_run_id_3.mat	.mat	594	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/RedLevel.mat	.mat	1936	sub-007	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/GreenLevel.mat	.mat	1936	sub-007	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-35-49_PM__scan_info_for_subject_C07__selected_run_is_2__fmri_number_is3.mat	.mat	73778	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_3.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_4.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_2.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-31-29_PM__Subject_is_C07__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_1.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-36-08_PM__Subject_is_C07__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/runs_random_record_C07.mat	.mat	195	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-26-29_PM__scan_info_for_subject_SUBC07__selected_run_is_1__fmri_number_is1.mat	.mat	73818	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-20-56_PM__Subject_is_SUBC07__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/runs_random.mat	.mat	137830	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-40-14_PM__scan_info_for_subject_C07__selected_run_is_5__fmri_number_is4.mat	.mat	73801	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-30-50_PM__scan_info_for_subject_SUBC07__selected_run_is_4__fmri_number_is2.mat	.mat	73809	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-26-50_PM__Subject_is_SUBC07__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/1-Check_FOV_and_EyeTracking/Results/May-31-2023_ 1-43-53_PM  The Right Eye is _ eye =1 .mat	.mat	2837	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/1-Check_FOV_and_EyeTracking/Results/May-31-2023_ 1-44-36_PM  The Right Eye is _ eye =1 .mat	.mat	2839	sub-007	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/3-Movie_Data/Results/October-17-2023_ 5-52-29_PM_Subject_is_sub-c24_selected_run_id_1.mat	.mat	827	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/3-Movie_Data/Results/October-17-2023_ 5-57-10_PM_Subject_is_sub-c24_selected_run_id_2.mat	.mat	828	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/3-Movie_Data/Results/October-17-2023_ 6-00-58_PM_Subject_is_sub-c24_selected_run_id_3.mat	.mat	828	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/3-Movie_Data/Results/October-17-2023_ 6-06-09_PM_Subject_is_sub-c24_selected_run_id_4.mat	.mat	826	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/RedLevel.mat	.mat	1936	sub-023	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/GreenLevel.mat	.mat	1936	sub-023	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-29-13_PM__Subject_is_sub-c24__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-47-34_PM__Subject_is_sub-c24__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-43-24_PM__Subject_is_sub-c24__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/runs_random.mat	.mat	137828	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-42-11_PM__scan_info_for_subject_sub-c24__selected_run_is_4__fmri_number_is2.mat	.mat	73748	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/runs_random_record_sub-c24.mat	.mat	195	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-37-15_PM__scan_info_for_subject_sub-c24__selected_run_is_1__fmri_number_is1.mat	.mat	73722	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-47-21_PM__scan_info_for_subject_sub-c24__selected_run_is_2__fmri_number_is3.mat	.mat	73724	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-37-40_PM__Subject_is_sub-c24__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/October-17-2023_ 5-51-49_PM__scan_info_for_subject_sub-c24__selected_run_is_5__fmri_number_is4.mat	.mat	73743	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-023	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/RedLevel.mat	.mat	1936	sub-054	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/GreenLevel.mat	.mat	1936	sub-054	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/Results/fMRI_1.mat	.mat	205	sub-054	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/Results/August-14-2025_10-34-36_AM__scan_info_for_subject_SUBC55-Session2-2025AUG14__selected_run_is_1__fmri_number_is1.mat	.mat	81425	sub-054	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/Results/runs_random.mat	.mat	153149	sub-054	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/Results/August-14-2025_10-38-45_AM__scan_info_for_subject_SUBC55-Session2-2025AUG14__selected_run_is_4__fmri_number_is2.mat	.mat	81397	sub-054	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/SUBC55-Session2-2025AUG14/2-Grating/Results/August-14-2025_10-48-19_AM__scan_info_for_subject_SUBC55-Session2-2025AUG14__selected_run_is_5__fmri_number_is4.mat	.mat	81384	sub-054	ses-02	Results	matlab
