source_type	filepath	subject	session	sampling_confidence	starttime_confidence	runmap_confidence	recoverable	reason
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/ION2-2024NOV08_24_11_08-13_49_56-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241108_135137_783000/MOVIE2_AP_PHYSIOLOG_0063/SUBC42-SESSION2-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0063.0001.2024.11.08.16.31.01.731983.196772047.IMA	sub-041	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-041_ses-02_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL3_PA_PHYSIOLOG_0053/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.07.29.11.33.58.785164.126513264.IMA	sub-044	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-044_ses-01_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL2_AP_PHYSIOLOG_0049/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.07.29.11.33.58.785164.126507118.IMA	sub-044	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-044_ses-01_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/SUBC046_Session01_2024AUG23-data/DR_SHMUEL_FINAL_PROTOCOL_20240823_130310_236000/CONTROL2_AP_PHYSIOLOG_0049/SUBC046-SESSION1-2024AUG23.MR.DR_SHMUEL_FINAL_PROTOCOL.0049.0001.2024.08.23.15.49.27.916325.143533166.IMA	sub-045	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control2_AP → sub-045_ses-01_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/SUBC046_Session01_2024AUG23-data/DR_SHMUEL_FINAL_PROTOCOL_20240823_130310_236000/CONTROL3_PA_PHYSIOLOG_0053/SUBC046-SESSION1-2024AUG23.MR.DR_SHMUEL_FINAL_PROTOCOL.0053.0001.2024.08.23.15.49.27.916325.143539312.IMA	sub-045	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control3_PA → sub-045_ses-01_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/ION2-2024NOV08_24_11_08-13_49_56-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241108_135137_783000/FMRI3_AP_PHYSIOLOG_0047/SUBC42-SESSION2-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0047.0001.2024.11.08.16.31.01.731983.196617749.IMA	sub-041	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-041_ses-02_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL1_PA_PHYSIOLOG_0010/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2024.07.29.11.33.58.785164.126102612.IMA	sub-044	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-044_ses-01_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/SUBC046_Session01_2024AUG23-data/DR_SHMUEL_FINAL_PROTOCOL_20240823_130310_236000/CONTROL1_PA_PHYSIOLOG_0010/SUBC046-SESSION1-2024AUG23.MR.DR_SHMUEL_FINAL_PROTOCOL.0010.0001.2024.08.23.15.49.27.916325.143125588.IMA	sub-045	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-045_ses-01_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/REST1_AP_PHYSIOLOG_0045/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0045.0001.2024.05.13.16.28.48.720067.74744853.IMA	sub-042	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-042_ses-01_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/REST1_AP_PHYSIOLOG_0051/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0051.0001.2024.03.21.17.40.50.813898.47375379.IMA	sub-040	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-040_ses-01_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/MOVIE3_AP_PHYSIOLOG_0037/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.02.10.11.47.29.590162.252912719.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie3_AP → sub-044_ses-02_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/SUBC047_SESSSION02_2025FEB23_SUBC047_SESSSION02_2025FEB23/DR_SHMUEL_FINAL_PROTOCOL_20250223_103250_074000/CONTROL2_AP_PHYSIOLOG_0049/SUBC047_SESSSION02_2025FEB23.MR.DR_SHMUEL_FINAL_PROTOCOL.0049.0001.2025.02.23.12.16.04.954549.264259754.IMA	sub-046	ses-02	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control2_AP → sub-046_ses-02_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/MOVIE1_AP_PHYSIOLOG_0029/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.02.10.11.47.29.590162.252815435.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie1_AP → sub-044_ses-02_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/SUBC047_SESSSION02_2025FEB23_SUBC047_SESSSION02_2025FEB23/DR_SHMUEL_FINAL_PROTOCOL_20250223_103250_074000/CONTROL3_PA_PHYSIOLOG_0053/SUBC047_SESSSION02_2025FEB23.MR.DR_SHMUEL_FINAL_PROTOCOL.0053.0001.2025.02.23.12.16.04.954549.264268974.IMA	sub-046	ses-02	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control3_PA → sub-046_ses-02_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/MOVIE4_AP_PHYSIOLOG_0041/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.02.10.11.47.29.590162.252963921.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-044_ses-02_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/FMRI4_AP_PHYSIOLOG_0021/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0021.0001.2025.02.10.11.47.29.590162.252762517.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-044_ses-02_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/SUBC047_SESSSION02_2025FEB23_SUBC047_SESSSION02_2025FEB23/DR_SHMUEL_FINAL_PROTOCOL_20250223_103250_074000/CONTROL1_PA_PHYSIOLOG_0010/SUBC047_SESSSION02_2025FEB23.MR.DR_SHMUEL_FINAL_PROTOCOL.0010.0001.2025.02.23.11.54.44.715323.263837842.IMA	sub-046	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-046_ses-02_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/FMRI1_AP_PHYSIOLOG_0005/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0005.0001.2025.02.10.11.47.29.590162.252595603.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-044_ses-02_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_data/DR_SHMUEL_FINAL_PROTOCOL_20241004_171820_367000/REST1_AP_PHYSIOLOG_0045/SUBC04_SESSION02_2024OCT04.MR.DR_SHMUEL_FINAL_PROTOCOL.0045.0001.2024.10.04.19.09.23.798611.170688601.IMA	sub-040	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-040_ses-02_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/MOVIE2_AP_PHYSIOLOG_0033/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.02.10.11.47.29.590162.252865613.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-044_ses-02_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE1_AP_PHYSIOLOG_0029/SUBC044_SESSION02_2024JUL25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.07.26.16.25.58.980106.124041401.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie1_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/FMRI2_AP_PHYSIOLOG_0009/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0009.0001.2025.02.10.11.47.29.590162.252648853.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI2_AP → sub-044_ses-02_task-fmri_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/ION2-2024NOV08_24_11_08-13_49_56-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241108_135137_783000/REST1_AP_PHYSIOLOG_0075/SUBC42-SESSION2-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0075.0001.2024.11.08.16.31.01.731983.196947059.IMA	sub-041	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: REST1_AP → sub-041_ses-02_task-rest_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/SUBC045_SESSION02_2025FEB10_SUBC045_SESSION02_2025FEB10/DR_SHMUEL_FINAL_PROTOCOL_20250210_095840_981000/FMRI3_AP_PHYSIOLOG_0017/SUBC045_SESSION02_2025FEB10.MR.DR_SHMUEL_FINAL_PROTOCOL.0017.0001.2025.02.10.11.47.29.590162.252709273.IMA	sub-044	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-044_ses-02_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/FMRI2_AP_PHYSIOLOG_0009/SUBC044_SESSION02_2025FEB19.MR.DR_SHMUEL_FINAL_PROTOCOL.0009.0001.2025.02.19.16.34.45.73027.260834757.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=fMRI2_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/SUBC47_2024AUG27_session1/DR_SHMUEL_FINAL_PROTOCOL_20240827_110853_731000/CONTROL1_PA_PHYSIOLOG_0014/SUBC047_2024AUG27_SESSION1.MR.DR_SHMUEL_FINAL_PROTOCOL.0014.0001.2024.08.27.13.04.03.511080.148964518.IMA	sub-046	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-046_ses-01_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/FMRI3_AP_PHYSIOLOG_0017/SUBC044_SESSION02_2024JUL25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2024.07.26.16.25.58.980106.123934215.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=fMRI3_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE2_AP_PHYSIOLOG_0033/SUBC044_SESSION02_2025FEB19.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.02.19.16.34.45.73027.261049475.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie2_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/FMRI2_AP_PHYSIOLOG_0009/SUBC044_SESSION02_2024JUL25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2024.07.26.16.25.58.980106.123876867.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=fMRI2_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE2_AP_PHYSIOLOG_0033/SUBC044_SESSION02_2024JUL25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.07.26.16.25.58.980106.124091579.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie2_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE1_AP_PHYSIOLOG_0029/SUBC044_SESSION02_2025FEB19.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.02.19.16.34.45.73027.261000327.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie1_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE4_AP_PHYSIOLOG_0041/SUBC044_SESSION02_2025FEB19.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.02.19.16.34.45.73027.261148807.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie4_AP
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/SUBC44_Session02_2025FEB19-data/SUBC044_SESSION02_2025FEB19_SUBC044_SESSION02_2025FEB19/DR_SHMUEL_FINAL_PROTOCOL_20250219_140637_336000/MOVIE3_AP_PHYSIOLOG_0037/SUBC044_SESSION02_2024JUL25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.07.26.16.25.58.980106.124139709.IMA	sub-043	ses-02	MEDIUM	MEDIUM	AMBIGUOUS	NO	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | 2 BOLD runs share ProtocolName=Movie3_AP
