file	format_detected	channels	n_samples	header_detected	timestamp_present	sampling_metadata_present
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1228223	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8915	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1299323	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1299528	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8499	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1279822	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1280027	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9711	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1111111	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1111317	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5515	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1515776	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_Session02_2024JUN01_Peripheral/SUBT01_Session02_2024JUN01.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1515982	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	14635	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1431473	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25-peripheral/SUBT01_TON_Session01_2023NOV25.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1431679	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5908	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1145390	true	true	false
/lustre06/project/6001995/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1145596	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5091	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	4250643	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	4250848	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	16011	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1447347	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1447552	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	16043	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3465940	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3466146	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10435	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1469892	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1470098	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9259	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1391259	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1391465	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7375	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1350369	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1350575	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5879	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1236056	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-SESSION01-2023OCT15-Peripheral/subg04_peripheral_2023oct15.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1236261	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	16439	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1388427	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG04_Session02_2024APR13/SUBG04_Session02_2024APR13_Peripheral/SUBG04_2024APR13.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1388633	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	13443	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1439015	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1439221	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8335	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	2439298	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-peripheral/SUBG06-Session01-2023-NOV14.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	2439503	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5235	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1142044	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1142249	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	6175	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1429230	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07_Session01_2023DEC02/SUBG07_SESSION01_2023DEC02_Peripheral/SUBG07_Session01_2023DEC2.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1429435	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7987	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	253419	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	253624	true	true	false
/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_Peripheral/SUBG08_Session01_2024FEB10_final.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	4051	true	true	false
