physical_acquisition_id	subject_id	session	run	bids_name	selected_run	selected_reconstruction	selection_rule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56
sub-064_ses-02_phys01	sub-064	ses-02	2	sub-064_ses-02_run-02_T1w	2	NORM	prefer_NORM	1.509121551	9.195117851	0.6761626519	-0.838407704	2.876835493	-2.652890199	-1.031751785	1.598504442	-0.9433834707	-0.5443312414	-0.8191748394	1.027870245	-1.0880246	0.4704293117	-0.8436754617	0.2848977725	0.1809859068	-0.3550027349	0.8445823832	0.427129221	0.3169070989	0.2928698683	0.268425417	0.05747780153	0.056334326	-0.4167153211	-0.1215567666	0.1894018183	-0.2819411877	0.02303445975	-0.2293109931	0.1779014065	0.1405360491	0.05025755572	0.1994164674	0.02746724047	0.05462012427	0.1057461509	0.05794070412	-0.05799374886	0.05510794506	0.04682119949	0.05928379493	-0.01432292101	0.004680409182	-0.01170237886	-0.02032154388	-0.008255752325	0.00099027128	0.0006954024462	3.876657511e-05	5.16759017e-15	4.313211907e-15	-3.262536004e-16	4.182635971e-16	3.053515127e-17
sub-065_ses-01_phys01	sub-065	ses-01	2	sub-065_ses-01_run-02_T1w	2	NORM	prefer_NORM	1.536046746	2.480537929	-0.4609532455	-3.289807305	4.510273248	-0.1525643748	1.156375422	0.8394714245	-1.090166859	-1.415132548	0.05283710942	-0.2100692225	-1.341909388	-0.9225202567	-1.559177493	-0.1908531276	0.3105246854	0.03903094657	-0.2050500158	-0.3302885981	0.04444809174	0.1365679598	0.5564159765	0.693990858	-0.393673378	-0.08415997932	-0.212979773	-0.1878757444	-0.3231911557	-0.03254807578	0.3964337137	0.2689114512	0.01111846068	0.002688205681	0.04900339979	-0.01432392844	0.01147258413	-0.008097349782	0.06042449604	-0.01406820887	-0.03733597099	0.04101587519	0.009672852693	-0.01082887451	0.05125467608	0.003846180014	-0.001225584957	0.00155877525	0.004724784201	-0.0008407249675	0.0001735270033	-6.106243912e-15	4.416789527e-15	-1.440363095e-15	-3.804793232e-16	-9.36202526e-18
sub-066_ses-01_phys01	sub-066	ses-01	2	sub-066_ses-01_run-02_T1w	2	NORM	prefer_NORM	17.16704413	6.128822948	9.029177739	16.53017188	-0.5780562348	6.914341315	1.468972428	-0.3163608205	3.344560979	-1.689018362	-1.481816367	-0.3497171207	-0.6668762188	0.052807438	-0.7564081758	-0.1932385791	-0.09134709783	0.1251928656	-0.683614695	-0.5665573304	-0.03178986763	-0.3508082224	0.1083356462	0.0930006974	0.01366325824	0.2136953734	-0.2305062434	0.170995212	-0.007611046046	-0.1562197927	0.06911041372	0.002910532197	-0.04864903855	0.0003201861038	0.01051786612	0.0004350745849	-0.0169645918	0.009673272643	0.01226856715	-0.01853853141	0.01957822465	-0.00173886779	0.003451426928	-0.006152258485	0.002526875111	-0.0002355697826	-0.007525617082	-0.0001673217701	0.002492937107	2.862410498e-05	-3.80335599e-07	-9.525525514e-16	4.03619575e-15	3.241445989e-16	1.572180963e-17	1.278470239e-17
sub-066_ses-02_phys01	sub-066	ses-02	2	sub-066_ses-02_run-02_T1w	2	NORM	prefer_NORM	3.230174946	-2.099172618	3.074307267	2.516288946	0.4070140759	0.6170941988	1.627078891	-0.9622305325	-2.452292177	1.120952806	-1.818457867	-0.6968796548	1.695431813	-0.5598984292	0.1038138361	0.3441033199	-0.09072806588	-0.415498896	0.7908874877	-0.167334522	-0.08344535515	-0.04413049363	-0.3547669855	0.3602690145	-0.3126280739	-0.6317465265	0.03239951624	-0.02670671777	0.1496361793	-0.1678694453	-0.2520270312	0.24296981	0.1259844523	-0.05932955682	0.02876330824	-0.1358642152	0.1718746933	0.02559795462	-0.06891774582	0.06148373196	-0.04927000617	0.000687416036	0.004443007694	-0.0006605918021	-0.01049865207	-0.03460402486	0.04071640785	0.02167757184	-0.003358543799	4.080083752e-05	0.0007581021484	1.065628133e-14	4.675044526e-15	-9.733554627e-16	-1.061650634e-16	2.058063961e-16
sub-067_ses-01_phys01	sub-067	ses-01	2	sub-067_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.9460375248	-1.238732335	-0.9978831086	-0.2975354151	-0.2127867664	0.6010943702	-0.1625988322	0.3672614506	0.3554243211	-0.3803924925	1.260732782	0.13082049	1.065280758	0.6668150623	-0.006052436212	-1.16622991	0.4535974346	0.4316577448	-0.1252717536	-0.4075234301	-0.04516548586	-0.03982785538	0.04931852659	0.1932950072	0.1198421318	-0.08269017414	0.06339658865	-0.03147691665	-0.06963630462	0.06118664906	-0.07702021754	-0.02268166251	0.06248841032	0.08754381143	0.1112399811	0.01609525944	-0.0389957267	-0.03016351574	-0.03471293465	0.03148102064	0.05144824259	0.009070390987	-0.01814480264	-0.03246779923	0.01383375121	-0.008205431972	0.003380069233	-0.01230602604	0.002171606148	-0.0003697502552	-0.0003500388281	4.095529888e-15	4.252336626e-15	-7.561796048e-16	-3.125365366e-16	-1.766795457e-16
sub-067_ses-02_phys01	sub-067	ses-02	2	sub-067_ses-02_run-02_T1w	2	NORM	prefer_NORM	0.4545425405	-1.23022287	-1.393438994	-1.007547275	1.575847524	1.55768975	0.4910056629	1.108795583	-0.3826602632	-0.5988443813	0.9109945481	0.4963067444	0.8452878052	0.859716316	-0.9104394936	-0.8953249359	0.7146572773	0.2843211158	-0.0402724224	-0.2332714202	0.2662578759	-0.5508052766	-0.3004912491	-0.07804264365	0.01150432008	0.04402443232	0.05678004569	0.07137450401	-0.04980082214	-0.2128479382	0.06405234806	-0.03296365298	0.1386545294	0.03713923826	0.05760029078	0.02109106577	-0.03807486877	-0.07208804031	-0.04690619713	0.05879336327	-0.009487185897	0.004207879271	0.04796938424	-0.0194023887	-0.02196772287	0.01933988024	0.01928637649	0.0117174374	0.0006090738794	-0.0003171033451	-0.000230296339	-6.213534418e-15	3.153576248e-15	3.142191338e-15	-6.462318437e-17	2.034402925e-16
sub-068_ses-01_phys01	sub-068	ses-01	2	sub-068_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.5290164064	3.250518047	1.675766026	-0.8989529529	-0.1793783406	0.4595698977	0.840794409	0.04167683843	-0.2374047208	-0.03929917157	0.6891112059	0.9990088454	0.492218381	0.6449646299	0.2212651499	0.1100514337	0.4000885293	-0.2394096499	0.7707936786	-0.9828633818	0.03772729521	0.7377948748	-0.4161809884	-0.05123895292	0.1035895787	-0.05274541273	-0.3788154234	0.3637928015	0.04312746884	0.490095812	-0.03991826553	-0.001109090565	-0.07435309034	-0.0273004868	-0.06460887366	0.05970507543	0.06478911841	0.03606095667	-0.01605166342	0.00589005592	0.005697995498	0.006199505836	-0.02655642002	0.01542444404	-0.03407080733	0.0149978197	0.003477174026	-0.004748748021	-0.008949632902	-0.000411707869	0.0002916954405	-7.829784866e-15	3.977217885e-15	1.361502366e-16	3.701575358e-16	2.24225265e-17
sub-068_ses-02_phys01	sub-068	ses-02	2	sub-068_ses-02_run-02_T1w	2	NORM	prefer_NORM	0.7921560179	3.645378743	0.9888829484	-0.3120400507	-1.210738711	-0.813235513	0.6984575394	-0.1924924121	-0.7265002673	0.09937721142	0.330372343	0.2089196375	0.8576245771	1.520921509	-0.1507426784	-0.79770597	-0.1308462418	0.01762768115	0.118988707	-0.123409445	0.1484746797	0.3146892996	-0.5680365995	-0.2673267532	0.1878922727	0.06383984092	-0.2345082251	0.09723733958	0.3917799255	-0.06929089332	-0.1234566047	-0.001820478069	0.09897639793	-0.1216101245	-0.08267515266	0.06311717847	0.02377925066	0.05239784128	-0.01302897715	-0.003188911439	0.01023147979	-0.01037557185	-0.03743856701	0.0366430506	-0.02286431008	0.02238539404	-0.01275387128	0.01043918979	0.002785208554	-0.001189430786	0.0001133425363	9.811187649e-15	3.349706241e-15	1.767602514e-16	2.992996916e-16	-4.888714932e-16
sub-069_ses-01_phys01	sub-069	ses-01	2	sub-069_ses-01_run-02_T1w	2	NORM	prefer_NORM	2.711712461	3.417974151	6.002476888	-1.954650209	-0.6686799615	-2.483220328	-2.95029273	-0.2702160017	-1.167191219	-0.9720403205	-0.1122919521	-0.3814673811	-0.6578159758	0.4150505141	-0.3645639706	0.653911696	0.07419434216	0.06654679343	-0.7593714764	-0.1383279317	-0.5819985516	0.7989009173	0.3218829092	0.2930526531	-0.2042961682	0.1200510036	0.1962950451	0.2385549517	-0.08074565014	-0.504531721	-0.03685414971	-0.009895148185	0.1357854322	0.07262205483	-0.1151618017	-0.01519327913	0.127164808	0.05961058845	-0.06797136071	-0.009714458152	-0.06193524351	-0.00729915293	-0.02666449223	0.004176760628	-0.01811996223	0.03013219848	7.99129975e-05	-0.006592482469	0.006838884284	0.0001674200134	-0.0004993402727	1.764963346e-15	4.109464461e-15	-6.747223631e-16	2.34734132e-16	-8.448410671e-17
sub-069_ses-02_phys01	sub-069	ses-02	2	sub-069_ses-02_run-02_T1w	2	NORM	prefer_NORM	-0.5633815547	1.393514145	4.787836285	-2.888285225	0.2244152408	-0.596322185	-1.168621781	-0.7517640368	-0.498497259	-0.2790033722	-0.2997498189	-0.2613991025	0.07335042335	-0.1582562262	-0.2537820843	0.1670145227	0.7572533154	0.4593098675	-0.5817428839	0.2180615156	-0.3053884111	-0.2207994835	0.2280096858	0.06422366623	0.04223540956	0.4286355012	0.3591595863	-0.1193816112	0.1499102085	-0.1061673077	0.25748818	-0.06268180576	-0.01416377284	0.05697737011	-0.02410777421	0.02570985063	0.03277092664	-0.002776938047	-0.04114101466	-0.04419608485	-0.01656922075	-0.01994394594	-0.01992986308	0.02070286354	-0.001027795647	0.00445792352	-0.0227011306	0.00252028234	-0.0009447224106	0.0004856832134	-0.0005662435373	2.794281914e-15	2.948678433e-15	2.849880955e-15	6.171893374e-17	1.956289316e-16
sub-070_ses-01_phys01	sub-070	ses-01	2	sub-070_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.285172191	2.672374245	0.8481492937	-0.1740411702	-2.301432401	0.8770831417	-1.931534147	1.589860965	-0.3399421538	0.8436605933	-0.3562682039	-0.583880232	-0.1681439167	0.6417841399	0.3428777859	-0.4235449121	-1.05682196	-0.3625138608	0.6457613445	0.1685089384	-0.3088099653	-0.2263149968	-0.4048651218	-0.1116350421	0.1020781552	0.6883942946	0.4020383624	-0.1426185734	-0.09721933405	0.1379152735	0.0985747597	0.2203927746	-0.101702642	-0.1266257866	-0.01020217178	-0.2056576666	0.09465230403	0.09094818379	0.03526629127	0.06548014015	-0.07159292333	-0.009128156964	-0.01127907826	-0.01947900402	0.005862051016	-0.03081182826	-0.02003527986	-0.003411088813	-0.001920421203	-0.0001835707818	0.0002657407725	-5.561431079e-15	3.925501756e-15	2.189425716e-15	3.093834971e-17	-1.651437806e-16
sub-071_ses-01_phys01	sub-071	ses-01	2	sub-071_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.377455769	1.51862401	3.617262425	0.1441378827	-3.927672809	1.710729619	-1.251935978	1.205889325	-0.5338370208	0.8952671548	0.6472263891	0.4311146875	1.346399384	0.2157986502	0.8250395189	1.066841219	0.6564236103	-0.5225783734	0.3566706636	0.1051523754	0.06287053532	-0.1357024841	-0.9004834718	0.4048043023	-0.2984682181	0.2137136895	-0.1618958674	0.07866765891	0.07392757192	0.1171118173	-0.05869897748	0.02684713381	0.07379041339	0.0962620313	0.08700081393	-0.06611228186	-0.0318501114	0.0202895316	0.1903958616	0.06895811209	0.03061179411	-0.007216940206	0.01649141905	0.001460853172	-0.0002977766938	0.02658430915	0.002679135952	-0.002948919914	-0.008375766299	-0.000433291768	-0.0002662563668	-1.695836465e-15	3.495262673e-15	-5.895458259e-16	-5.799504929e-16	-3.117139147e-16
sub-072_ses-01_phys01	sub-072	ses-01	2	sub-072_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.6210514241	3.262534279	0.7986744071	-1.984674924	0.6983190977	1.484214727	0.681898936	-1.187287292	-0.9841642358	-1.074037082	0.7571642821	0.1010040884	0.8290350379	0.04375060975	1.286556918	-0.09849521357	1.243748127	0.1598388857	-0.005010966775	-0.6913052819	-0.09002137507	0.5587856713	0.4002085538	-0.3421062114	0.0001765060853	-0.005099050468	0.2201868084	0.3534712424	-0.06918975403	-0.09930239723	-0.06939218201	0.03546608984	-0.1465798206	0.1470417055	0.01139506549	0.00270383258	-0.02601690765	0.02051754744	0.03987964303	-0.05896254779	-0.004938180207	-0.02364426993	-0.003887086917	0.006657026045	-0.0005137790335	0.0163812365	0.001861113045	0.01559121231	-0.005352534706	-0.0003058089803	-0.0002220619521	7.111781191e-15	4.828562722e-15	-8.83730632e-16	1.736872615e-16	4.740573876e-16
sub-072_ses-02_phys01	sub-072	ses-02	2	sub-072_ses-02_run-02_T1w	2	NORM	prefer_NORM	-0.4780787318	3.738099668	-1.152579327	-1.278114527	2.05888735	1.353789043	3.386824139	-0.2410935619	-0.8942002018	-1.245357985	0.6240061861	-1.548333007	0.5700224468	0.3611858933	0.6405657268	1.53609226	1.716004955	-0.6983291319	-0.2009845836	-0.6654267054	-0.2948916245	0.1881379373	-0.05298233208	-0.4545323034	-0.2377984556	0.1558899643	0.2836640812	-0.1634637931	-0.1463695344	0.1076744205	0.1025756816	-0.01552211267	-0.1504972086	-0.1072704626	-0.04573677514	-0.07596264112	-0.03808008253	0.09394728175	0.08217829457	0.0800854286	-0.06511272136	-0.02826609421	-0.02690752467	0.00663434147	-0.03390968903	-0.002033536196	0.002966550747	-0.005034673013	0.00621180474	-0.0008002102575	-0.0004089525209	7.113755821e-15	4.880886323e-15	4.329364352e-16	9.812155544e-17	9.168423194e-17
sub-073_ses-01_phys01	sub-073	ses-01	2	sub-073_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.972675535	-2.455932114	1.595462179	-0.435039342	1.322545894	-0.4943552872	-0.9269480007	-0.2745741245	2.095124168	0.987865109	-1.00457154	0.05325280329	0.4133714081	-0.2395780447	0.07688649164	0.5459372969	0.014484096	0.5419324309	-0.07929249248	-0.06954235234	0.118292542	0.4529974115	0.07069482445	-0.2625714799	0.1515107936	-0.2251079639	-0.01315789752	-0.09958593022	0.06488095276	-0.01307160357	0.05406429385	-0.06297835076	-0.04162165569	0.03290636707	-0.01552331197	-0.0264898151	0.005379157652	-0.009786667355	-0.03107978697	-0.07451447811	-0.006896470046	0.02119687651	0.006451272149	-0.02415140032	0.02945590023	-0.009741303609	0.007001181584	0.00384937294	0.003539279657	-0.0006389771427	-0.0002244668846	2.783994396e-15	4.485139491e-15	7.776629912e-16	-2.162323919e-16	9.389639972e-17
sub-073_ses-02_phys01	sub-073	ses-02	2	sub-073_ses-02_run-02_T1w	2	NORM	prefer_NORM	-2.263060351	-2.745239595	0.8100788299	0.3257051259	0.5329509289	-1.523411998	-0.600678862	-0.5344345604	3.30502616	0.2531776643	-1.816989782	-0.1453805891	1.462839789	-0.03827754679	0.109952218	0.1020138643	-0.06230048957	-0.1674825645	0.2313149925	0.7053217611	0.261191195	0.9080391043	-0.1457582175	-0.1025625948	-0.2073871212	-0.1029361695	-0.03281452981	-0.1093820981	-0.01040934079	-0.07672192309	0.06183925034	0.08073555685	-0.1224976452	0.006572070986	-0.05803516129	0.02704560976	0.02772963591	0.0773133445	-0.03119937159	-0.05164656686	-0.07873198501	-0.007901262589	0.008449426047	0.000146168557	0.0287522441	-0.007702840466	-0.002874558266	0.00492935126	-0.00152086942	0.0002184724154	4.608940333e-06	2.054404894e-15	2.833976949e-15	3.509905142e-15	-1.991329082e-16	-5.581765409e-16
sub-074_ses-01_phys01	sub-074	ses-01	2	sub-074_ses-01_run-02_T1w	2	NORM	prefer_NORM	1.060758715	4.68610714	-3.262864499	0.2427969237	1.178663139	-0.5410512203	1.10757993	-0.2038430166	1.361969647	2.397105712	0.3990027557	-0.006477122224	0.3208339395	0.3094379469	-0.1424968749	-0.8525754492	1.144980851	-0.1593931296	-0.9012411814	0.1005965602	0.1744843581	-0.5812055327	0.1352176888	0.1135319048	0.05796478435	-0.4841184942	0.1671946048	-0.03831152778	0.3364760668	0.01905664433	-0.01477601357	0.1399127211	-0.1035568111	0.1229568069	0.07711663321	0.0157360002	0.06642656042	0.05815965052	-0.01719317475	0.0009510434362	-0.02798126973	-0.02011324377	-0.04488574717	-0.02836379958	-0.02145343613	0.006541280608	-0.006996125719	-0.003366324788	-0.0009050267931	0.0008324591212	2.063299168e-05	-4.968376651e-15	3.356691813e-15	2.381637205e-15	-1.77121669e-16	1.493031745e-16
sub-074_ses-02_phys01	sub-074	ses-02	2	sub-074_ses-02_run-02_T1w	2	NORM	prefer_NORM	1.898067037	5.31048412	-3.581244315	-0.04631170198	0.9605471941	0.2082015276	2.106066946	0.5111073743	0.8004533599	3.293338973	-0.1476545617	-0.6129804855	0.4507407303	-0.07132612447	-0.2753587486	-0.1530213833	1.450970789	-0.4118653091	-0.3096303989	0.4427434748	0.6594093443	-0.4100381601	0.3625020268	-0.2057169383	0.2766301376	-0.1247166875	0.01541905136	-0.2573974271	0.4367403487	-0.1721218481	-0.0150461603	0.02494407438	-0.003988697956	0.006126974271	0.05765842169	0.00620889001	0.07397152422	0.02151102549	0.04916488258	-0.03280214871	0.02019819828	0.01642500543	-0.05762737293	-0.01653014697	-0.01563723124	0.001497696001	-0.01258851729	-0.004419633887	0.0004277146679	3.630965802e-05	0.0002419992297	-1.600320158e-15	3.295584312e-15	9.796387842e-16	-3.367919939e-16	-1.744101198e-16
sub-075_ses-01_phys01	sub-075	ses-01	2	sub-075_ses-01_run-02_T1w	2	NORM	prefer_NORM	-2.90911861	0.5278472033	-2.442220931	1.358608509	0.3340019769	0.5974171013	-1.334471785	0.3239936112	1.576599088	0.6045114506	1.221685143	-1.031410124	0.8924136404	-0.331216484	-0.4421517726	0.009139792195	0.6547946992	0.02505522906	-0.4046176353	0.03595857434	0.2813771395	0.1610497906	-0.7981578819	-0.2353291344	-0.08565440971	0.1305561275	0.2465622275	-0.02521876048	0.1064070264	-0.132039847	-0.07847855828	-0.2650049684	0.2074337798	-0.03685570751	-0.004013017914	0.02279082635	0.03017446309	0.00178580901	-0.01840433555	-0.006908823328	0.05299719442	0.003060812175	0.04718689042	0.01886089777	-0.0003806463482	0.001926913182	-0.00198802187	0.002652490835	-0.006932999458	0.0007705310601	0.0003624752571	-3.859341e-15	3.995519422e-15	2.310407427e-15	9.834484813e-17	1.697217995e-16
sub-076_ses-01_phys01	sub-076	ses-01	2	sub-076_ses-01_run-02_T1w	2	NORM	prefer_NORM	9.782461375	6.196338426	1.846568125	0.8060508197	0.6904264773	-3.233899896	-0.6085946501	0.8055202866	-0.5054480587	-0.6732558686	1.778799385	-0.05622652034	-0.4335286014	1.187965532	1.813545959	0.4294825645	-0.1920335825	-1.04685331	-0.8985422032	0.746758611	0.9597778486	0.3094402565	0.1766148794	0.002455819762	0.03265301559	-0.03565900559	0.007056803994	-0.5523329175	-0.3236552329	-0.06496853957	-0.4541187364	0.3387131174	0.08399502677	-0.1492187149	-0.1532140611	0.1972926971	0.01236284121	-0.04733913622	-0.1400773105	0.05343158466	-0.02735519505	-0.02736524146	0.0250674751	0.02702925522	0.0110757608	0.01981570201	-0.004791645459	-0.01057456	-0.009314499151	-0.0002933964237	-0.000584987312	1.503114507e-15	3.988539872e-15	9.723411666e-16	-2.885202817e-16	1.200931941e-16
sub-077_ses-01_phys01	sub-077	ses-01	2	sub-077_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.345548578	-1.644442178	-2.307049892	2.387883196	2.048844667	-0.1700109821	0.04889828267	-1.221053352	-1.061070313	1.53727386	1.420818653	-0.7774331206	0.356401372	1.559854246	-0.15109931	-0.8089526616	0.2886148246	-0.3673750254	-0.2967862309	0.0441991453	-0.5240798621	0.004193093804	-0.7838249452	-0.07445777889	-0.1126363745	0.1034014036	-0.3633641416	-0.1007545947	-0.3244433772	-0.1315019752	0.07631197612	0.0121979675	-0.1682038118	0.09757602268	0.03517443809	-0.00166652426	0.03558049117	-0.01531449046	0.01298450069	0.006429884276	0.00277060468	0.01304714918	0.04670718364	-0.04328947089	0.006942825687	0.04963315974	-0.02204060048	0.007649621112	0.005940024894	0.0003682018213	0.0001411523629	9.550617122e-15	5.051342135e-15	-2.951869556e-15	-1.829045506e-16	1.779412651e-18
sub-078_ses-01_phys01	sub-078	ses-01	2	sub-078_ses-01_run-02_T1w	2	NORM	prefer_NORM	5.83446877	2.361339918	2.623844789	1.548634593	1.287460697	-5.093785446	3.715511049	1.933973422	3.861165315	1.464338525	2.693063194	2.631246878	-1.962723119	-0.8086614867	0.5381159631	0.2208146884	0.7360207415	0.02925487263	1.822755939	0.5927154061	-0.5291028352	-0.3704770748	-0.1165104415	-0.1557799488	0.332312411	0.2109698143	0.1695119784	-0.046637247	-0.4276712852	-0.1685480723	-0.3056818012	-0.337573449	-0.002634660697	-0.005458020117	-0.1832280358	-0.05544636177	0.04986277955	-0.01448585823	0.04837501841	0.01654103066	0.02312779338	-0.04733800739	0.005905153081	-0.0308161441	0.03590081141	0.001235220989	0.01703540152	0.01043137893	0.0009911931423	0.0003941389957	0.0002494596807	4.490468007e-16	3.853161183e-15	3.220126404e-16	1.996642221e-17	-9.353786359e-18
sub-079_ses-01_phys01	sub-079	ses-01	2	sub-079_ses-01_run-02_T1w	2	NORM	prefer_NORM	3.377610864	-0.6921657499	1.350925349	2.71640385	1.177770668	-1.861914048	1.640441622	-0.01259634859	-3.170724182	-0.1604937884	0.9813901552	-0.1054955031	0.6065885925	-1.869951873	-1.086563454	-1.279272589	0.3155902063	-0.04010393933	-0.1245150563	0.03785809681	-0.2723450631	-0.1147939779	-0.1866459837	-0.4458008865	-0.2554175467	-0.1829002134	0.1884354845	-0.1519681405	-0.2144099794	0.4409770699	-0.09898480319	-0.05795354301	0.1614749062	0.01539990082	-0.0734674207	0.004049140867	-0.1063423174	-0.008186179215	0.02645407104	-0.07228244796	-0.035524479	-0.0417251872	-0.07805956314	-0.02390045336	0.02726994797	-0.005475344663	0.003908902033	0.0007333717679	-0.01405907292	-0.001210458876	-1.004959425e-05	7.445190812e-16	3.57549158e-15	1.871546799e-15	4.076309481e-16	-6.71772338e-16
sub-080_ses-01_phys01	sub-080	ses-01	2	sub-080_ses-01_run-02_T1w	2	NORM	prefer_NORM	7.088747587	2.280315135	-1.48231509	-1.573280423	5.565076611	0.4713501469	-0.549181494	0.9062031655	0.8819850028	0.5530105986	1.97040945	1.188479476	-0.8092532224	-0.4899032307	-0.6114215647	0.2716287285	-0.8067521171	0.4499130052	-0.4877393328	-0.1042933677	-0.4637480119	1.271134118	-0.02039530764	-0.1604266385	0.4381565385	-0.1527749651	-0.1772016277	-0.08492383695	0.5042793618	-0.09199190633	0.2741776822	0.1497217268	0.1613335693	0.07699536569	0.1635284644	0.01992639496	-0.169306034	0.02005348879	-0.01465751076	0.06455658049	-0.06651093266	-0.01697079192	-0.007390770437	-0.006149007744	-0.02128532618	-0.0007877030963	1.67636461e-05	-0.005863543889	0.005336263396	0.0006154774372	0.0005938275267	3.419102327e-15	4.415225328e-15	-7.473930255e-16	4.47545755e-17	3.765344583e-17
sub-081_ses-01_phys01	sub-081	ses-01	2	sub-081_ses-01_run-02_T1w	2	NORM	prefer_NORM	5.050011553	-3.009457885	-4.356342206	-1.546448948	1.816663916	0.4764996526	0.7735396915	1.896888681	0.690760357	0.6526905406	-0.6067682628	-0.1064219283	0.3776314397	-0.6661950806	-0.08275621721	0.3831135383	-0.2305648996	0.5907903771	-0.9178461595	0.02007171764	-0.1408180291	-0.5187177443	-0.008957701419	-0.3468640618	0.07151056354	-0.02019682412	-0.006317202606	0.5024643916	0.05190488673	-0.03312624157	0.06844225529	0.07461955667	0.06057054631	0.06558344504	-0.02966265915	-0.07378181215	0.05552233743	-0.03000177986	0.03928793326	0.1049895894	0.02119748717	-0.01493998565	0.01612624868	0.009757249368	0.04304896697	0.01674642905	-0.007930238882	-0.01673703371	0.00148723853	-0.0006513793071	3.127708103e-05	1.065011242e-14	4.285265149e-15	1.973705567e-15	-1.307543524e-16	2.48500912e-16
sub-081_ses-02_phys01	sub-081	ses-02	3	sub-081_ses-02_run-03_T1w	3	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	7.945189516	-2.385822232	-2.313343502	-3.650304653	2.018764641	0.6377827159	-0.4348201714	2.198039321	-0.4131886919	-0.5492033325	-0.8483349762	-0.4576792804	-1.113364469	-1.669825616	1.241628422	-0.01549704047	-0.5448185409	1.082369444	-0.3021644517	0.7166409752	0.3039467101	0.2106262616	-0.08772716841	-0.1086850625	-0.5568737121	-0.315655539	-0.5574888081	0.4578564307	0.1399715949	-0.1039486933	0.0936835382	0.1687429371	-0.2572195625	-0.0349286679	-0.07461889606	-0.08616759429	0.2124910148	0.005634442261	0.08092957326	0.09806787837	0.1037064544	-0.005957283189	-0.03240089791	0.03827202457	0.01713920886	0.03839191249	-0.003997989784	0.009509231485	-0.008398039767	-0.0001230974451	-6.390727019e-05	-5.745784278e-15	3.381565048e-15	9.785264405e-16	1.241245596e-16	-4.787118271e-17
sub-082_ses-01_phys01	sub-082	ses-01	2	sub-082_ses-01_run-02_T1w	2	NORM	prefer_NORM	13.01075067	1.333578223	-3.267097463	-1.194535752	3.361236708	1.172473689	-0.826475926	2.280457247	-0.4782103692	-0.03181517401	0.933278094	1.508924684	0.8944596813	-0.2747546902	3.270794756	0.7673778364	-1.187038104	-1.194602039	-0.04484655321	0.8775072511	0.1042224526	-0.1848271222	-0.5085556172	0.04623246775	-0.3477854941	0.06545993368	0.0935661867	-0.3422379739	0.2773369004	0.05419877606	0.6489743746	-0.1737369186	-0.1108559128	0.03509257676	0.07317679171	-0.05364801265	-0.03750083587	-0.08645653945	-0.0708364642	-0.1223300184	0.02312156424	-0.002945263335	0.0115250667	0.0199718015	-0.0007413957908	-0.03250191807	0.008240326343	0.01059430193	0.009713151981	-0.000454644252	-5.168759071e-05	-2.118178426e-15	4.226433698e-15	-1.149027674e-15	2.832815345e-16	-9.048873715e-17
sub-083_ses-01_phys01	sub-083	ses-01	2	sub-083_ses-01_run-02_T1w	2	NORM	prefer_NORM	-2.456310191	2.109422372	1.260638363	-2.543768504	1.661686074	1.499684776	0.8895549008	-1.60403973	0.8674891197	0.3829523792	-0.03207697288	-0.4992099434	-0.4289994746	-0.86217893	0.2705019632	0.1707263012	-0.08028519095	0.4897722128	-0.7135651584	-0.3744563731	-0.2436033518	0.4337338907	-0.7241307599	-0.1397313123	-0.08339344595	0.2269210186	0.3157293351	-0.2274899374	-0.03039917842	9.572051062e-05	-0.2611408652	-0.2384016268	-0.1808496346	0.03039528843	0.0193511997	-0.08083245187	0.01547931784	-0.00328369708	-0.04509754547	0.03652398286	-0.01572792336	-0.002793176325	0.03236176097	0.02058585693	-0.019638596	0.01247063104	0.01145098967	-0.003408433454	-0.004892321145	0.0002500326553	-0.0003175390017	-9.740071984e-15	3.889734688e-15	-8.3843468e-16	-6.810512863e-17	-2.004300097e-16
