IQM	IQM_family	model	predictor	term	coefficient	SE	statistic	p_value	q_value	CI_low	CI_high	std_coefficient	n_observations	n_subjects	converged	status	exclusion_reason	fdr_family	exploratory	acquisition_variable
snrd_csf	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-4.922100936	7.936688776	-0.6201705869	0.535145484	0.713527312	-20.47772509	10.63352322	-0.2979424163	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snrd_gm	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-9.3710975	14.93293671	-0.6275455177	0.5303017091	0.713527312	-38.63911564	19.89692064	-0.2954484433	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snrd_total	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-9.216129364	14.24001153	-0.6471995719	0.5175027884	0.713527312	-37.1260391	18.69378037	-0.3054726562	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snrd_wm	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-13.32913444	19.94719834	-0.6682208806	0.5039926087	0.713527312	-52.42492478	25.7666559	-0.3141844043	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_k	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-50.94133268	788.3451808	-0.06461805555	0.9484781085	0.965723165	-1596.069494	1494.186829	-0.03259049001	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_mad	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.1297228587	1.221208849	-0.106224958	0.9154038694	0.965723165	-2.523248221	2.263802504	-0.0485440992	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_mean	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	1.150542987	2.162410901	0.5320649219	0.5946810314	0.7449088293	-3.087704498	5.388790472	0.2218270247	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_median	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.08749686948	0.8236940842	-0.106224958	0.9154038694	0.965723165	-1.701907609	1.52691387	-0.04854409921	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_p95	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	3.17259288	6.868273712	0.4619199835	0.6441387029	0.7674844119	-10.28897623	16.63416199	0.2021591543	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_bg_stdv	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	3.087268956	10.14614528	0.3042799871	0.7609145907	0.8522243416	-16.79881038	22.97334829	0.1286741622	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_k	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1929246965	0.07613285478	2.534053097	0.01127516455	0.05261743458	0.04370704304	0.3421423499	1.273444434	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_mad	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-9.874148737	6.040210238	-1.634735936	0.1021044157	0.2486020557	-21.71274326	1.964445789	-0.8259480286	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_mean	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-3.797086909	15.12861184	-0.2509871329	0.8018240573	0.880434259	-33.44862125	25.85444743	-0.1203701463	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_median	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-8.494872797	17.67768529	-0.4805421445	0.6308419432	0.7674844119	-43.14249929	26.15275369	-0.2294260487	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_p05	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	13.64915405	11.81945333	1.154804175	0.248170627	0.5147242633	-9.516548788	36.81485689	0.5348949677	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_p95	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-9.033369233	15.77127754	-0.5727734619	0.5667980899	0.7381556519	-39.94450519	21.87776673	-0.2917740524	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_csf_stdv	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-8.971855048	6.433119242	-1.394635279	0.1631258509	0.3806269855	-21.58053707	3.636826975	-0.7162470509	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_k	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.3174098228	0.135220374	2.347352055	0.01890738022	0.07562952089	0.05238275977	0.5824368858	1.066684697	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_mad	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-4.566611501	2.205303851	-2.070740274	0.03838307437	0.1264383626	-8.888927625	-0.2442953781	-0.974819314	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_mean	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-5.100025095	6.04530071	-0.8436346412	0.3988736005	0.647280578	-16.94859676	6.748546572	-0.4290070409	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_median	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-3.587524594	5.59771307	-0.6408911191	0.5215934262	0.713527312	-14.55884061	7.383791419	-0.3133184016	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_p05	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-28.65532393	14.66181727	-1.954418296	0.05065176873	0.1492894236	-57.39195774	0.08130987437	-1.010488858	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_p95	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	15.61662902	9.310951442	1.677232355	0.09349705437	0.237992502	-2.632500471	33.86575851	0.7223723896	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_gm_stdv	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	10.832305	5.66376699	1.912561907	0.0558041602	0.1562516486	-0.2684743208	21.93308431	0.8764798972	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_k	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.07904585743	0.06292709459	-1.256149802	0.2090616626	0.4682981241	-0.2023806965	0.04428898162	-0.6107817804	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_mad	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	9.879725795	3.813344936	2.590829301	0.009574497002	0.05261743458	2.405707059	17.35374453	1.322853854	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_mean	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-24.2932227	7.068704108	-3.436729326	0.0005887836825	0.03297188622	-38.14762817	-10.43881723	-1.736171375	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_median	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-18.2028998	6.122827825	-2.972956341	0.002949464022	0.03303399704	-30.20342182	-6.202377784	-1.499180069	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_p05	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-44.41310973	14.42404706	-3.079101833	0.002076256991	0.03303399704	-72.68372248	-16.14249699	-1.575377123	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_p95	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-8.990253696	3.527791354	-2.548408564	0.01082156511	0.05261743458	-15.90459769	-2.075909698	-1.114418232	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
summary_wm_stdv	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	13.88321237	4.647705964	2.987110734	0.002816276932	0.03303399704	4.773876073	22.99254867	1.539943179	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
tpm_overlap_csf	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.005045822909	0.006509843221	0.7751066711	0.4382766299	0.6817636466	-0.00771323535	0.01780488117	0.353133329	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
tpm_overlap_gm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.004221735637	0.004018464388	1.05058431	0.2934495502	0.5615113969	-0.003654309836	0.01209778111	0.5132475924	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
tpm_overlap_wm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.005055404676	0.005242475593	0.9643163018	0.3348873703	0.6049578303	-0.005219658676	0.01533046803	0.4741724337	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
wm2max	intensity	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.002261582566	0.02790160896	0.08105563265	0.9353977096	0.965723165	-0.05242456611	0.05694773124	0.03377374534	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
cjv	contrast	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.06093939186	0.04589166176	1.327896823	0.1842121943	0.4912325181	-0.02900661237	0.1508853961	0.842745365	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
cnr	contrast	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.1508504501	0.1373375292	-1.098392049	0.2720333327	0.5253057459	-0.4200270611	0.1183261608	-0.6794636867	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
efc	entropy / information	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.01353178589	0.01461291125	0.9260157446	0.354437798	0.6014702027	-0.01510899387	0.04217256565	0.3439433441	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
fber	entropy / information	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	346.253558	3074.558758	0.1126189431	0.9103326661	0.9440486908	-5679.770876	6372.277992	0.06581433378	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
fwhm_avg	smoothness / sharpness	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.1464071052	0.1293841118	1.131569427	0.2578154997	0.5253057459	-0.1071810941	0.3999953045	0.8044199281	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
fwhm_x	smoothness / sharpness	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.1168306374	0.1290841896	0.9050731757	0.3654266219	0.6018791419	-0.1361697252	0.3698310001	0.6552787612	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
fwhm_y	smoothness / sharpness	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.2178718232	0.1421185972	1.533028242	0.1252688964	0.4597138318	-0.06067550876	0.4964191551	1.051154704	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
fwhm_z	smoothness / sharpness	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.1042892471	0.138165668	0.754813034	0.4503611722	0.7005618234	-0.1665104862	0.3750889803	0.5549171593	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
icvs_csf	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.001865695901	0.00459193815	-0.4062981338	0.6845235564	0.7525296679	-0.01086572929	0.007134337493	-0.2906449447	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
icvs_gm	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.006214040835	0.004092148215	-1.518527802	0.1288813962	0.4597138318	-0.01423450396	0.001806422285	-0.9224614281	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
icvs_wm	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.008217691736	0.004161783149	1.974560289	0.04831806937	0.3208466408	6.074665215e-05	0.01637463682	1.172813316	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
inu_med	homogeneity / bias field	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.01161258428	0.03418235725	-0.3397245016	0.7340640084	0.7905304706	-0.07860877339	0.05538360484	-0.1913215466	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
inu_range	homogeneity / bias field	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.001163454572	0.02627312088	0.0442830746	0.964678763	0.9822183768	-0.05033091612	0.05265782526	0.02150874574	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
qi_2	artifact	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.0003243734776	0.0003768272845	0.8608014623	0.3893473995	0.6229558392	-0.0004141944285	0.001062941384	0.5662537751	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
rpve_csf	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.5896152939	0.4088889849	-1.441993587	0.1493041828	0.4597138318	-1.391022978	0.2117923901	-0.9381373487	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
rpve_gm	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.5885304759	0.4099953063	-1.435456618	0.1511570219	0.4597138318	-1.39210651	0.2150455582	-0.9336426499	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
rpve_wm	morphology / tissue	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.5800289362	0.4093142455	-1.417074882	0.1564610354	0.4597138318	-1.382270116	0.2222122434	-0.9247146469	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
snr_csf	signal / SNR	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.2690813948	0.09758315451	2.757457433	0.005825279716	0.3120753965	0.07782192643	0.4603408631	1.795680298	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
snr_gm	signal / SNR	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.1599098085	0.39301954	-0.4068749571	0.6840998299	0.7525296679	-0.9302139522	0.6103943352	-0.26705272	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
snr_total	signal / SNR	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.4986444297	0.4307867494	1.157520352	0.2470598294	0.5253057459	-0.3456820842	1.342970944	0.8164418287	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
snr_wm	signal / SNR	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	1.389109385	0.9985415871	1.391138239	0.1641835114	0.4597138318	-0.5679961632	3.346214932	1.002603493	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
snrd_csf	signal / SNR	C_full_TxRefAmp	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-5.855643367	10.76015564	-0.544196902	0.5863059835	0.7427034751	-26.9451609	15.23387416	-0.35445119	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_TON	False	TxRefAmp
