subject	session	n_t1w	run	acq	ProtocolName	SeriesDescription	ImageType	NORM_status	SeriesInstanceUID	AcquisitionNumber	SeriesNumber	RepetitionTime	EchoTime	FlipAngle	SliceThickness	voxel_size	size_x	size_y	size_z	SAR	ShimSetting	series_time	n_dicom_files	dicom_match	n_acquisition_clusters	session_pattern	has_norm_non_norm_pair	consecutive_series	same_acquisition_parameters	same_SeriesInstanceUID	series_time_delta_s	json_differing_keys	bids_name
sub-017	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023081816031430198146789.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0426588	-1575,1307,-11278,259,0,-124,-13,15	160329.125	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.373	ImageType,SeriesNumber	sub-017_ses-01_run-01_T1w
sub-017	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023081815561210828446562.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0426588	-1575,1307,-11278,259,0,-124,-13,15	160329.498	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.373	ImageType,SeriesNumber	sub-017_ses-01_run-02_T1w
sub-017	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024040910501558834847710.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0370091	-1560,1295,-11280,300,31,-115,36,38	105021.707	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.189	ImageType,SeriesNumber	sub-017_ses-02_run-01_T1w
sub-017	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.20240409104312380247487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0370091	-1560,1295,-11280,300,31,-115,36,38	105021.896	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.189	ImageType,SeriesNumber	sub-017_ses-02_run-02_T1w
sub-018	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023082814404947266447712.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0385556	-1561,1323,-11283,300,74,-229,-17,35	144057.784	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.242	ImageType,SeriesNumber	sub-018_ses-01_run-01_T1w
sub-018	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023082814334626121147489.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0385556	-1561,1323,-11283,300,74,-229,-17,35	144058.026	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.242	ImageType,SeriesNumber	sub-018_ses-01_run-02_T1w
sub-019	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023090715415055262552006.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.041157	-1573,1308,-11243,449,30,-18,82,10	154205.343	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.39	ImageType,SeriesNumber	sub-019_ses-01_run-01_T1w
sub-019	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023090715344667941151795.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.041157	-1573,1308,-11243,449,30,-18,82,10	154205.733	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.39	ImageType,SeriesNumber	sub-019_ses-01_run-02_T1w
sub-019	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024030510514288325447710.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0369672	-1556,1318,-11313,444,28,-112,102,40	105154.614	209	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.414	ImageType,SeriesNumber	sub-019_ses-02_run-01_T1w
sub-019	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024030510443722099047487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0369672	-1556,1318,-11313,444,28,-112,102,40	105155.028	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.414	ImageType,SeriesNumber	sub-019_ses-02_run-02_T1w
sub-020	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023090911441488852247716.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0349516	-1567,1269,-11277,413,-15,-297,-35,27	114416.464	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.111	ImageType,SeriesNumber	sub-020_ses-01_run-01_T1w
sub-020	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023090911370720280147487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0349516	-1567,1269,-11277,413,-15,-297,-35,27	114416.575	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.111	ImageType,SeriesNumber	sub-020_ses-01_run-02_T1w
sub-021	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023092814323610789847708.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0355726	-1582,1310,-11260,257,39,-149,44,13	143243.216	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.197	ImageType,SeriesNumber	sub-021_ses-01_run-01_T1w
sub-021	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023092814253249161747487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0355726	-1582,1310,-11260,257,39,-149,44,13	143243.413	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.197	ImageType,SeriesNumber	sub-021_ses-01_run-02_T1w
sub-021	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024032512334176222513174.0.0.0	1	53	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0368999	-1571,1289,-11254,327,-4,-150,81,26	123349.067	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.192	ImageType,SeriesNumber	sub-021_ses-02_run-01_T1w
sub-021	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024032512263372127312957.0.0.0	1	54	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0368999	-1571,1289,-11254,327,-4,-150,81,26	123349.259	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.192	ImageType,SeriesNumber	sub-021_ses-02_run-02_T1w
sub-022	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023100511090738507747708.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0396091	-1572,1316,-11255,433,51,-171,174,25	110925.077	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.447	ImageType,SeriesNumber	sub-022_ses-01_run-01_T1w
sub-022	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023100511014386928847487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0396091	-1572,1316,-11255,433,51,-171,174,25	110925.524	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.447	ImageType,SeriesNumber	sub-022_ses-01_run-02_T1w
sub-022	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024042216072687142692737.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0416222	-1553,1278,-11246,474,49,-290,119,-5	160743.492	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.527	ImageType,SeriesNumber	sub-022_ses-02_run-01_T1w
sub-022	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024042216000838328192512.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0416222	-1553,1278,-11246,474,49,-290,119,-5	160744.019	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.527	ImageType,SeriesNumber	sub-022_ses-02_run-02_T1w
sub-023	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023101718192323968232939.0.0.0	1	51	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0394448	-1420,1328,-11307,633,386,-252,-461,-103	181928.489	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.184	ImageType,SeriesNumber	sub-023_ses-01_run-01_T1w
sub-023	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023101718122128133932714.0.0.0	1	52	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0394448	-1420,1328,-11307,633,386,-252,-461,-103	181928.673	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.184	ImageType,SeriesNumber	sub-023_ses-01_run-02_T1w
sub-023	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024042709481986057547710.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0388594	-1559,1437,-11369,316,62,51,205,-36	94821.054	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.074	ImageType,SeriesNumber	sub-023_ses-02_run-01_T1w
sub-023	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024042709410729303247487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0388594	-1559,1437,-11369,316,62,51,205,-36	94821.128	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.074	ImageType,SeriesNumber	sub-023_ses-02_run-02_T1w
sub-024	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.20231019120837447647713.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0362283	-1547,1260,-11274,361,59,-337,0,23	120850.271	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.353	ImageType,SeriesNumber	sub-024_ses-01_run-01_T1w
sub-024	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023101912013499415447494.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0362283	-1547,1260,-11274,361,59,-337,0,23	120850.624	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.353	ImageType,SeriesNumber	sub-024_ses-01_run-02_T1w
sub-024	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024042311353748619609359.0.0.0	1	56	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0344377	-1547,1273,-11325,295,97,-393,68,40	113548.88	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.292	ImageType,SeriesNumber	sub-024_ses-02_run-01_T1w
sub-024	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024042311283223330509146.0.0.0	1	57	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0344377	-1547,1273,-11325,295,97,-393,68,40	113549.172	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.292	ImageType,SeriesNumber	sub-024_ses-02_run-02_T1w
sub-025	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023102016464174929380622.0.0.0	1	51	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0372783	-1535,1334,-11342,77,55,-155,12,28	164659.037	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.453	ImageType,SeriesNumber	sub-025_ses-01_run-01_T1w
sub-025	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023102016383332961680409.0.0.0	1	52	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0372783	-1535,1334,-11342,77,55,-155,12,28	164659.49	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.453	ImageType,SeriesNumber	sub-025_ses-01_run-02_T1w
sub-025	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024041913174993804994126.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0349307	-1534,1325,-11357,143,61,-343,-36,0	131805.146	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.405	ImageType,SeriesNumber	sub-025_ses-02_run-01_T1w
sub-025	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024041913104572803193901.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0349307	-1534,1325,-11357,143,61,-343,-36,0	131805.551	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.405	ImageType,SeriesNumber	sub-025_ses-02_run-02_T1w
sub-026	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023120110294258402347707.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0389847	-1567,1286,-11200,461,-23,-95,52,53	102945.048	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.098	ImageType,SeriesNumber	sub-026_ses-01_run-01_T1w
sub-026	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023120110224045319247488.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0389847	-1567,1286,-11200,461,-23,-95,52,53	102945.146	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.098	ImageType,SeriesNumber	sub-026_ses-01_run-02_T1w
sub-026	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024071717273971272997974.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0347831	-1543,1270,-11276,569,63,-83,14,66	172756.962	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.437	ImageType,SeriesNumber	sub-026_ses-02_run-01_T1w
sub-026	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024071717203746854097759.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0347831	-1543,1270,-11276,569,63,-83,14,66	172757.399	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.437	ImageType,SeriesNumber	sub-026_ses-02_run-02_T1w
sub-027	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023120912253447509547710.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0432376	-1571,1261,-11293,325,41,-244,151,55	122543.398	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.242	ImageType,SeriesNumber	sub-027_ses-01_run-01_T1w
sub-027	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023120912183213354347487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0432376	-1571,1261,-11293,325,41,-244,151,55	122543.64	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.242	ImageType,SeriesNumber	sub-027_ses-01_run-02_T1w
sub-027	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024071311000918577547716.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0443688	-1544,1253,-11300,267,69,-277,137,14	110014.566	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.205	ImageType,SeriesNumber	sub-027_ses-02_run-01_T1w
sub-027	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024071310530717584147489.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0443688	-1544,1253,-11300,267,69,-277,137,14	110014.771	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.205	ImageType,SeriesNumber	sub-027_ses-02_run-02_T1w
sub-028	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2023121613053944740747704.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.039558	-1560,1301,-11273,413,74,-103,76,40	130542.316	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.098	ImageType,SeriesNumber	sub-028_ses-01_run-01_T1w
sub-028	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2023121612583478791447487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.039558	-1560,1301,-11273,413,74,-103,76,40	130542.414	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.098	ImageType,SeriesNumber	sub-028_ses-01_run-02_T1w
sub-028	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024071413062238182247742.0.0.0	1	49	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0335198	-1554,1295,-11315,473,68,-265,106,19	130633.084	209	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.301	ImageType,SeriesNumber	sub-028_ses-02_run-01_T1w
sub-028	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024071412585451603547517.0.0.0	1	50	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0335198	-1554,1295,-11315,473,68,-265,106,19	130633.385	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.301	ImageType,SeriesNumber	sub-028_ses-02_run-02_T1w
sub-029	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024011914430921980524670.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.041915	-1547,1297,-11244,356,29,-84,8,38	144324.432	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.382	ImageType,SeriesNumber	sub-029_ses-01_run-01_T1w
sub-029	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024011914360670823724457.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.041915	-1547,1297,-11244,356,29,-84,8,38	144324.814	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.382	ImageType,SeriesNumber	sub-029_ses-01_run-02_T1w
sub-029	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024072014280670133247698.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0561143	-1524,1211,-11165,374,101,-313,-59,45	142810.042	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.135	ImageType,SeriesNumber	sub-029_ses-02_run-01_T1w
sub-029	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024072014210229624747487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0561143	-1524,1211,-11165,374,101,-313,-59,45	142810.177	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.135	ImageType,SeriesNumber	sub-029_ses-02_run-02_T1w
sub-030	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024020117581931214234225.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0375426	-1552,1280,-11197,630,-56,-245,33,84	175836.86	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.437	ImageType,SeriesNumber	sub-030_ses-01_run-01_T1w
sub-030	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024020117511386848334002.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0375426	-1552,1280,-11197,630,-56,-245,33,84	175837.297	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.437	ImageType,SeriesNumber	sub-030_ses-01_run-02_T1w
sub-030	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024073010234595982747704.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0354646	-1547,1271,-11230,486,3,-319,13,84	102359.906	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	40.374	ImageType,SeriesNumber	sub-030_ses-02_run-01_T1w
sub-030	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024073010164210951447487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0354646	-1547,1271,-11230,486,3,-319,13,84	102400.28	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	40.374	ImageType,SeriesNumber	sub-030_ses-02_run-02_T1w
sub-031	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024020312122472704247710.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0308089	-1556,1309,-11315,323,-6,-172,-25,30	121230.71	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.175	ImageType,SeriesNumber	sub-031_ses-01_run-01_T1w
sub-031	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024020312051544551347487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0308089	-1556,1309,-11315,323,-6,-172,-25,30	121230.885	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.175	ImageType,SeriesNumber	sub-031_ses-01_run-02_T1w
sub-031	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.202408031059372965147705.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0352454	-1551,1379,-11367,320,48,113,-27,-47	105952.052	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.399	ImageType,SeriesNumber	sub-031_ses-02_run-01_T1w
sub-031	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024080310523483301547487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0352454	-1551,1379,-11367,320,48,113,-27,-47	105952.451	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.399	ImageType,SeriesNumber	sub-031_ses-02_run-02_T1w
sub-032	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024020915331627532067990.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0380259	-1568,1247,-11252,429,62,-226,105,70	153331.719	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.434	ImageType,SeriesNumber	sub-032_ses-01_run-01_T1w
sub-032	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024020915261139449767769.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0380259	-1568,1247,-11252,429,62,-226,105,70	153332.153	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.434	ImageType,SeriesNumber	sub-032_ses-01_run-02_T1w
