participant	session	modality	nifti_path	json_path	release_json_relative	json_exists	status	detail
sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.json	sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.json	yes	OK	
sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.json	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.json	yes	OK	
sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.json	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.json	yes	OK	
sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.json	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.json	yes	OK	
sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.json	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.json	yes	OK	
sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.json	sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.json	yes	OK	
sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.json	sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.json	yes	OK	
sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.json	sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.json	yes	OK	
sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.json	sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.json	yes	OK	
sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.json	sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.json	yes	OK	
sub-001	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.json	sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.json	yes	OK	
sub-001	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.json	sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.json	yes	OK	
sub-002	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.json	sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.json	yes	OK	
sub-002	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.json	sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.json	yes	OK	
sub-003	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.json	sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.json	yes	OK	
sub-003	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.json	sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.json	yes	OK	
sub-004	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.json	sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.json	yes	OK	
sub-004	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.json	sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.json	yes	OK	
sub-005	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.json	sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.json	yes	OK	
sub-005	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.json	sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.json	yes	OK	
sub-006	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.json	sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.json	yes	OK	
sub-006	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.json	sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.json	yes	OK	
sub-007	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.json	sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.json	yes	OK	
sub-007	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.json	sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.json	yes	OK	
sub-008	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.json	sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.json	yes	OK	
sub-008	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.json	sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.json	yes	OK	
sub-009	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.json	sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.json	yes	OK	
sub-009	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.json	sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.json	yes	OK	
sub-010	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.json	sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.json	yes	OK	
sub-011	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.json	sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.json	yes	OK	
sub-011	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.json	sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.json	yes	OK	
sub-012	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.json	sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.json	yes	OK	
sub-012	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.json	sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.json	yes	OK	
sub-013	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.json	sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.json	yes	OK	
sub-014	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.json	sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.json	yes	OK	
sub-015	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.json	sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.json	yes	OK	
sub-015	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.json	sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.json	yes	OK	
sub-016	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.json	sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.json	yes	OK	
sub-016	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.json	sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.json	yes	OK	
sub-017	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.json	sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.json	yes	OK	
sub-017	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.json	sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.json	yes	OK	
sub-019	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.json	sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.json	yes	OK	
sub-019	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.json	sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.json	yes	OK	
sub-020	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.json	sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.json	yes	OK	
sub-021	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.json	sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.json	yes	OK	
sub-021	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.json	sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.json	yes	OK	
sub-022	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.json	sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.json	yes	OK	
sub-022	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.json	sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.json	yes	OK	
sub-023	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.json	sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.json	yes	OK	
sub-023	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.json	sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.json	yes	OK	
sub-024	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.json	sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.json	yes	OK	
sub-025	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.json	sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.json	yes	OK	
sub-025	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.json	sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.json	yes	OK	
sub-026	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.json	sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.json	yes	OK	
sub-026	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.json	sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.json	yes	OK	
sub-027	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.json	sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.json	yes	OK	
sub-027	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.json	sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.json	yes	OK	
sub-028	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.json	sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.json	yes	OK	
sub-028	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.json	sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.json	yes	OK	
sub-029	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.json	sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.json	yes	OK	
sub-029	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.json	sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.json	yes	OK	
sub-030	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.json	sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.json	yes	OK	
sub-030	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.json	sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.json	yes	OK	
sub-031	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.json	sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.json	yes	OK	
sub-031	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.json	sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.json	yes	OK	
sub-032	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.json	sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.json	yes	OK	
sub-034	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.json	sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.json	yes	OK	
sub-034	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.json	sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.json	yes	OK	
sub-035	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.json	sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.json	yes	OK	
sub-035	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.json	sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.json	yes	OK	
sub-036	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.json	sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.json	yes	OK	
sub-036	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.json	sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.json	yes	OK	
sub-037	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.json	sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.json	yes	OK	
sub-038	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.json	sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.json	yes	OK	
sub-038	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.json	sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.json	yes	OK	
sub-039	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.json	sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.json	yes	OK	
sub-039	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.json	sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.json	yes	OK	
sub-040	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.json	sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.json	yes	OK	
sub-040	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.json	sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.json	yes	OK	
sub-041	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.json	sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.json	yes	OK	
sub-041	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.json	sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.json	yes	OK	
sub-042	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.json	sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.json	yes	OK	
sub-043	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.json	sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.json	yes	OK	
