subject	session	protocol	series_number	series_time	has_EXT	sampling_frequency	start_time	n_samples	trigger_count	first_trigger	last_trigger	trigger_interval_mean	trigger_interval_std	unique_values	usable_for_sync	usable_for_stimulus_onset	comments	filepath
sub-048	ses-01	Movie2_AP	33	165641.534000	yes	125.000000	24321757	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE2_AP_PHYSIOLOG_0033/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.09.19.18.17.47.880048.163837057.IMA
sub-046	ses-01	Movie1_AP	33	115852.266000	yes	125.000000	17173807	473	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC47_Session1_2024AUG27/SUBC47_2024AUG27_session1/DR_SHMUEL_FINAL_PROTOCOL_20240827_110853_731000/MOVIE1_AP_PHYSIOLOG_0033/SUBC047_2024AUG27_SESSION1.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.08.27.13.04.03.511080.149126301.IMA
sub-047	ses-01	Movie4_AP	41	121842.446000	yes	125.000000	17650144	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/MOVIE4_AP_PHYSIOLOG_0041/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.09.20.14.01.47.287936.164637777.IMA
sub-048	ses-01	Movie1_AP	29	165254.422000	yes	125.000000	24230811	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE1_AP_PHYSIOLOG_0029/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.09.19.18.17.47.880048.163787903.IMA
sub-048	ses-02	Movie3_AP	37	115142.097000	yes	125.000000	17001730	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session2_2025March21/ION2-2025MAR21_25_03_21-10_54_46-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250321_105539_958000/MOVIE3_AP_PHYSIOLOG_0037/SUBC49-SESSION2-2025MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.03.21.12.16.06.738219.282787939.IMA
sub-048	ses-01	Movie3_AP	37	170035.291000	yes	125.000000	24415222	467	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE3_AP_PHYSIOLOG_0037/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.09.19.18.17.47.880048.163886211.IMA
sub-047	ses-01	Movie2_AP	33	121053.182000	yes	125.000000	17462263	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/MOVIE2_AP_PHYSIOLOG_0033/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.09.20.14.25.16.305527.164538445.IMA
sub-048	ses-01	Movie4_AP	41	170418.223000	yes	125.000000	24504070	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE4_AP_PHYSIOLOG_0041/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.09.19.18.17.47.880048.163936389.IMA
sub-048	ses-02	Movie2_AP	33	114751.028000	yes	125.000000	16909512	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session2_2025March21/ION2-2025MAR21_25_03_21-10_54_46-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250321_105539_958000/MOVIE2_AP_PHYSIOLOG_0033/SUBC49-SESSION2-2025MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.03.21.12.16.06.738219.282738785.IMA
sub-048	ses-02	Movie1_AP	29	114349.700000	yes	125.000000	16812793	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session2_2025March21/ION2-2025MAR21_25_03_21-10_54_46-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250321_105539_958000/MOVIE1_AP_PHYSIOLOG_0029/SUBC49-SESSION2-2025MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.03.21.12.16.06.738219.282689637.IMA
sub-049	ses-01	Movie2_AP	33	175332.630000	yes	125.000000	25685992	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session01_2024OCT11/SUBC050_Session01_2024OCT11_data/DR_SHMUEL_FINAL_PROTOCOL_20241011_162818_128000/MOVIE2_AP_PHYSIOLOG_0033/SUBC50-SESSION1-2024OCT11.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.10.11.18.37.29.376338.177246343.IMA
sub-050	ses-01	Movie1_AP	29	135520.386000	yes	125.000000	19969200	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15-data/DR_SHMUEL_FINAL_PROTOCOL_20241015_130336_776000/MOVIE1_AP_PHYSIOLOG_0029/SUBC051_SESSION1_2024OCT15.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.10.15.14.56.00.367674.178196587.IMA
sub-049	ses-01	Movie3_AP	37	175724.934000	yes	125.000000	25779048	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session01_2024OCT11/SUBC050_Session01_2024OCT11_data/DR_SHMUEL_FINAL_PROTOCOL_20241011_162818_128000/MOVIE3_AP_PHYSIOLOG_0037/SUBC50-SESSION1-2024OCT11.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.10.11.18.37.29.376338.177296521.IMA
sub-049	ses-01	Movie1_AP	29	174939.715000	yes	125.000000	25592713	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session01_2024OCT11/SUBC050_Session01_2024OCT11_data/DR_SHMUEL_FINAL_PROTOCOL_20241011_162818_128000/MOVIE1_AP_PHYSIOLOG_0029/SUBC50-SESSION1-2024OCT11.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.10.11.18.37.29.376338.177196165.IMA
sub-049	ses-02	Movie1_AP	29	115502.127000	yes	125.000000	17081849	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session02_2025MAY08/SUBC050_SESSION02_2025MAY08_SUBC050_SESSION02_2025MAY08/DR_SHMUEL_FINAL_PROTOCOL_20250508_110756_573000/MOVIE1_AP_PHYSIOLOG_0029/SUBC050_SESSION02_2025MAY08.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.05.08.12.32.06.870092.317940847.IMA
sub-050	ses-01	Movie3_AP	37	140302.291000	yes	125.000000	20153863	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15-data/DR_SHMUEL_FINAL_PROTOCOL_20241015_130336_776000/MOVIE3_AP_PHYSIOLOG_0037/SUBC051_SESSION1_2024OCT15.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.10.15.14.56.00.367674.178295919.IMA
sub-049	ses-02	Movie2_AP	33	120459.876000	yes	125.000000	17320833	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session02_2025MAY08/SUBC050_SESSION02_2025MAY08_SUBC050_SESSION02_2025MAY08/DR_SHMUEL_FINAL_PROTOCOL_20250508_110756_573000/MOVIE2_AP_PHYSIOLOG_0033/SUBC050_SESSION02_2025MAY08.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.05.08.12.32.06.870092.317994099.IMA
sub-049	ses-01	Movie4_AP	41	180115.293000	yes	125.000000	25870981	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session01_2024OCT11/SUBC050_Session01_2024OCT11_data/DR_SHMUEL_FINAL_PROTOCOL_20241011_162818_128000/MOVIE4_AP_PHYSIOLOG_0041/SUBC50-SESSION1-2024OCT11.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.10.11.18.37.29.376338.177345675.IMA
sub-048	ses-02	Movie4_AP	41	115643.463000	yes	125.000000	17122259	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC49_Session2_2025March21/ION2-2025MAR21_25_03_21-10_54_46-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250321_105539_958000/MOVIE4_AP_PHYSIOLOG_0041/SUBC49-SESSION2-2025MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.03.21.12.16.06.738219.282838117.IMA
sub-049	ses-02	Movie3_AP	37	120852.563000	yes	125.000000	17414004	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC50_Session02_2025MAY08/SUBC050_SESSION02_2025MAY08_SUBC050_SESSION02_2025MAY08/DR_SHMUEL_FINAL_PROTOCOL_20250508_110756_573000/MOVIE3_AP_PHYSIOLOG_0037/SUBC050_SESSION02_2025MAY08.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.05.08.12.32.06.870092.318043253.IMA
sub-051	ses-01	Movie1_AP	29	104320.531000	yes	125.000000	15361107	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC052_SESSION01_2024NOV05_SUBC052_SESSION01_2024NOV05/DR_SHMUEL_FINAL_PROTOCOL_20241105_093649_683000/MOVIE1_AP_PHYSIOLOG_0029/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.11.05.11.41.50.164844.193037387.IMA
sub-051	ses-01	Movie2_AP	33	104713.600000	yes	125.000000	15454172	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC052_SESSION01_2024NOV05_SUBC052_SESSION01_2024NOV05/DR_SHMUEL_FINAL_PROTOCOL_20241105_093649_683000/MOVIE2_AP_PHYSIOLOG_0033/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.11.05.11.41.50.164844.193088589.IMA
sub-050	ses-01	Movie2_AP	33	135911.938000	yes	125.000000	20061913	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15-data/DR_SHMUEL_FINAL_PROTOCOL_20241015_130336_776000/MOVIE2_AP_PHYSIOLOG_0033/SUBC051_SESSION1_2024OCT15.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.10.15.14.56.00.367674.178246765.IMA
sub-051	ses-01	Movie3_AP	37	105102.391000	yes	125.000000	15545944	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC052_SESSION01_2024NOV05_SUBC052_SESSION01_2024NOV05/DR_SHMUEL_FINAL_PROTOCOL_20241105_093649_683000/MOVIE3_AP_PHYSIOLOG_0037/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.11.05.11.41.50.164844.193136719.IMA
sub-051	ses-01	Movie3_AP	37	105102.391000	yes	125.000000	15545944	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC52-DICOM/MOVIE3_AP_PHYSIOLOG_0037/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.11.08.10.34.04.98965.193136719.IMA
sub-052	ses-01	Movie1_AP	29	085311.569000	yes	125.000000	12717610	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session01_2024NOV08/SUBC53_Session01_2024NOV08-data/DR_SHMUEL_FINAL_PROTOCOL_20241108_080429_814000/MOVIE1_AP_PHYSIOLOG_0029/SUBC53-SESSION1-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.11.08.10.13.42.601099.195748939.IMA
sub-050	ses-01	Movie4_AP	41	140654.254000	yes	125.000000	20246843	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15-data/DR_SHMUEL_FINAL_PROTOCOL_20241015_130336_776000/MOVIE4_AP_PHYSIOLOG_0041/SUBC051_SESSION1_2024OCT15.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.10.15.14.56.00.367674.178345073.IMA
sub-052	ses-01	Movie4_AP	41	090512.021000	yes	125.000000	13005931	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session01_2024NOV08/SUBC53_Session01_2024NOV08-data/DR_SHMUEL_FINAL_PROTOCOL_20241108_080429_814000/MOVIE4_AP_PHYSIOLOG_0041/SUBC53-SESSION1-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.11.08.10.13.42.601099.195897425.IMA
sub-051	ses-01	Movie1_AP	29	104320.531000	yes	125.000000	15361107	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC52-DICOM/MOVIE1_AP_PHYSIOLOG_0029/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.11.08.10.34.04.98965.193037387.IMA
sub-052	ses-01	Movie3_AP	37	090125.387000	yes	125.000000	12915247	453	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session01_2024NOV08/SUBC53_Session01_2024NOV08-data/DR_SHMUEL_FINAL_PROTOCOL_20241108_080429_814000/MOVIE3_AP_PHYSIOLOG_0037/SUBC53-SESSION1-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.11.08.10.13.42.601099.195847247.IMA
sub-051	ses-01	Movie4_AP	41	105458.695000	yes	125.000000	15640664	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC52-DICOM/MOVIE4_AP_PHYSIOLOG_0041/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.11.08.10.34.04.98965.193187927.IMA
sub-051	ses-01	Movie2_AP	33	104713.600000	yes	125.000000	15454172	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC52_SESSION01_2024NOV05/SUBC52-DICOM/MOVIE2_AP_PHYSIOLOG_0033/SUBC052_SESSION01_2024NOV05.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.11.08.10.34.04.98965.193088589.IMA
sub-052	ses-02	Movie1_AP	29	083648.721000	yes	125.000000	12324504	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session02_2025MAY05/SUBC053_SESSION02_2025MAY05_SUBC053_SESSION01_2025MAY05/DR_SHMUEL_FINAL_PROTOCOL_20250505_075336_387000/MOVIE1_AP_PHYSIOLOG_0029/SUBC053_SESSION01_2025MAY05.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.05.05.09.47.59.830968.314074187.IMA
sub-053	ses-01	Movie1_AP	29	151729.568000	yes	125.000000	21940841	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC54_Session01_2024NOV29/SUBC054_SESSION01_2024NOV29-data/DR_SHMUEL_FINAL_PROTOCOL_20241129_141846_995000/MOVIE1_AP_PHYSIOLOG_0029/SUBC054_SESSION01_2024NOV29.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.11.29.16.01.58.215697.213416081.IMA
sub-052	ses-02	Movie3_AP	37	084424.348000	yes	125.000000	12506618	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session02_2025MAY05/SUBC053_SESSION02_2025MAY05_SUBC053_SESSION01_2025MAY05/DR_SHMUEL_FINAL_PROTOCOL_20250505_075336_387000/MOVIE3_AP_PHYSIOLOG_0037/SUBC053_SESSION01_2025MAY05.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.05.05.09.47.59.830968.314172495.IMA
sub-053	ses-01	Movie3_AP	37	152714.262000	yes	125.000000	22174595	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC54_Session01_2024NOV29/SUBC054_SESSION01_2024NOV29-data/DR_SHMUEL_FINAL_PROTOCOL_20241129_141846_995000/MOVIE3_AP_PHYSIOLOG_0037/SUBC054_SESSION01_2024NOV29.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.11.29.16.01.58.215697.213516437.IMA
sub-052	ses-01	Movie2_AP	33	085730.555000	yes	125.000000	12821268	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session01_2024NOV08/SUBC53_Session01_2024NOV08-data/DR_SHMUEL_FINAL_PROTOCOL_20241108_080429_814000/MOVIE2_AP_PHYSIOLOG_0033/SUBC53-SESSION1-2024NOV08.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.11.08.10.13.42.601099.195798093.IMA
sub-052	ses-02	Movie2_AP	33	084038.995000	yes	125.000000	12416636	450	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session02_2025MAY05/SUBC053_SESSION02_2025MAY05_SUBC053_SESSION01_2025MAY05/DR_SHMUEL_FINAL_PROTOCOL_20250505_075336_387000/MOVIE2_AP_PHYSIOLOG_0033/SUBC053_SESSION01_2025MAY05.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.05.05.09.47.59.830968.314123341.IMA
sub-052	ses-02	Movie4_AP	41	084810.898000	yes	125.000000	12597455	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC53_Session02_2025MAY05/SUBC053_SESSION02_2025MAY05_SUBC053_SESSION01_2025MAY05/DR_SHMUEL_FINAL_PROTOCOL_20250505_075336_387000/MOVIE4_AP_PHYSIOLOG_0041/SUBC053_SESSION01_2025MAY05.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.05.05.09.47.59.830968.314222673.IMA
sub-053	ses-01	Movie4_AP	41	153116.995000	yes	125.000000	22271729	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC54_Session01_2024NOV29/SUBC054_SESSION01_2024NOV29-data/DR_SHMUEL_FINAL_PROTOCOL_20241129_141846_995000/MOVIE4_AP_PHYSIOLOG_0041/SUBC054_SESSION01_2024NOV29.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.11.29.16.01.58.215697.213566609.IMA
sub-054	ses-01	Movie2_AP	33	152414.329000	yes	125.000000	22102777	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE2_AP_PHYSIOLOG_0033/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.02.11.15.57.18.663883.253949025.IMA
sub-054	ses-01	Movie1_AP	29	152016.604000	yes	125.000000	22007655	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE1_AP_PHYSIOLOG_0029/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.02.11.15.57.18.663883.253898853.IMA
sub-053	ses-01	Movie2_AP	33	152121.348000	yes	125.000000	22033422	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC54_Session01_2024NOV29/SUBC054_SESSION01_2024NOV29-data/DR_SHMUEL_FINAL_PROTOCOL_20241129_141846_995000/MOVIE2_AP_PHYSIOLOG_0033/SUBC054_SESSION01_2024NOV29.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.11.29.16.01.58.215697.213466253.IMA
sub-054	ses-01	Movie3_AP	37	152805.503000	yes	125.000000	22194997	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE3_AP_PHYSIOLOG_0037/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.02.11.15.57.18.663883.253998179.IMA
sub-054	ses-01	Movie1_AP	29	152016.604000	yes	125.000000	22007655	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/SUBC55-dicom-complete/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE1_AP_PHYSIOLOG_0029/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.03.07.12.10.50.272899.253898853.IMA
sub-054	ses-01	Movie4_AP	41	153151.551000	yes	125.000000	22285703	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE4_AP_PHYSIOLOG_0041/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.02.11.15.57.18.663883.254048357.IMA
sub-057	ses-01	Movie1_AP	29	172202.684000	yes	125.000000	24930132	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON01_Session01_2024MAY28/SUBON01-SESSION1-2024MAY28_Data/MOVIE1_AP_PHYSIOLOG_0029/SUBON01-SESSION1-2024MAY28.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.05.28.18.20.56.134643.81177843.IMA
sub-054	ses-01	Movie2_AP	33	152414.329000	yes	125.000000	22102777	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/SUBC55-dicom-complete/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE2_AP_PHYSIOLOG_0033/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.03.07.12.10.50.272899.253949025.IMA
sub-060	ses-01	Movie2_AP	30	120427.667000	no	125.000000	NA	0	0						FALSE	FALSE		<RAW>/Data_ON/SUBON04-Session1-2025MAY17/SUBON04_SESSION01_2025MAY17_SUBON04_SESSION01_2025MAY17/DR_SHMUEL_FINAL_PROTOCOL_20250517_111229_563000/MOVIE2_AP_PHYSIOLOG_0030/SUBON04_SESSION01_2025MAY17.MR.DR_SHMUEL_FINAL_PROTOCOL.0030.0001.2025.05.17.12.41.25.191823.324005984.IMA
sub-057	ses-01	Movie3_AP	37	173013.685000	yes	125.000000	25126537	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON01_Session01_2024MAY28/SUBON01-SESSION1-2024MAY28_Data/MOVIE3_AP_PHYSIOLOG_0037/SUBON01-SESSION1-2024MAY28.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.05.28.18.20.56.134643.81276145.IMA
sub-054	ses-01	Movie3_AP	37	152805.503000	yes	125.000000	22194997	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC55_SESSION01_2025FEB11/SUBC55-dicom-complete/ON01_2025FEB11_25_02_11-14_07_08-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250211_140905_534000/MOVIE3_AP_PHYSIOLOG_0037/SUBC55_SESSION01_2025FEB11.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.03.07.12.10.50.272899.253998179.IMA
